ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
158611,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31292,0,0,0,0,0,0,0,1,0,125134
158718,0,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64216,0,0,0,0,0,0,0,1,0,125192
158743,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31298,0,0,0,0,0,0,0,1,0,125208
158745,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31299,0,0,0,0,0,0,0,1,0,125210
158749,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31300,0,0,0,0,0,0,0,1,0,125214
158752,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31301,0,0,0,0,0,0,0,1,0,125217
158850,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31304,0,0,0,0,0,0,0,1,0,125264
158921,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,64251,61,0,16,0,0,0,0,6,47,125311
159096,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31307,0,0,0,0,0,0,0,1,0,125424
159133,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31310,0,0,0,0,0,0,0,1,0,125447
159384,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,6.13311576843,0,0,0,16,0,0,0,0,22,15,122005
159449,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64347,3278,16,0,0,0,0,0,32,0,125640
159610,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31343,0,0,0,0,0,0,0,92,0,125743
159985,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,125984,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,53,91,125982
160164,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31397,0,0,0,0,0,0,0,1,0,126110
160179,0,0,0,164,0,0,0,0,1,0,0,0,0,0,0,123255,0,1,0,0,0,1,123255,0,0,0,0,0,0,0,0,1,0,126121
160420,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31466,0,0,0,0,0,0,0,1,0,126286
160448,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31461,0,0,0,0,0,0,0,92,0,126306
160512,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64656,66,16,0,0,0,0,0,47,0,126349
160535,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31462,0,0,0,0,0,0,0,92,0,126368
160600,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64684,66,16,0,0,0,0,0,47,0,126413
160616,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31463,0,0,0,0,0,0,0,92,0,126425
160619,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31484,0,0,0,0,0,0,0,92,0,126428
160631,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31484,0,0,0,0,0,0,0,92,0,126438
160818,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64742,66,16,0,0,0,0,0,47,0,126549
160819,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64744,66,16,0,0,0,0,0,47,0,126550
160871,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31464,0,0,0,0,0,0,0,92,0,126592
161571,0,0,0,24,0,0,0,0,1,0,87216,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,127131
161588,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64966,2921,16,0,0,0,0,0,32,0,127147
161589,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64967,2921,16,0,0,0,0,0,32,0,127148
161590,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64968,2921,16,0,0,0,0,0,32,0,127149
161789,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,18,86,127296
161805,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65079,3246,16,0,0,0,0,0,47,0,127311
163242,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30647,0,0,0,0,0,0,0,1,0,126811
163291,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,38,0,128161
163303,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,416,0,0,0,0,0,0,0,63,0,128170
163470,0,0,0,150,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31316,0,0,0,0,0,0,0,1,0,128267
163905,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65462,2916,0,0,0,0,0,0,18,0,128460
163906,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65463,2916,0,0,0,0,0,0,18,0,128461
163941,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,128470,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,53,91,128469
164061,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31668,0,0,0,0,0,0,0,1,0,128546
164476,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,250,0,0,36,16,0,0,0,0,47,16,128748
164506,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31432,0,0,0,0,0,0,0,1,0,128769
164846,0,0,0,24,0,0,0,0,1,0,87816,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,128940
164856,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,23258,307,0,16,0,0,0,0,18,91,128946
164863,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,214828,0,16,0,0,0,0,0,47,0,128952
165072,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30629,0,0,0,0,0,0,0,1,0,128764
165743,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65765,2983,16,0,0,0,0,0,47,0,129362
166243,312,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,216,0,0,0,0,0,0,0,1,0,129605
166472,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,16,0,0,0,0,86,0,129751
166474,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,16,0,0,0,0,86,0,129752
166652,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30647,0,0,0,0,0,0,0,1,0,129838
166653,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31807,0,0,0,0,0,0,0,1,0,129838
167019,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,1362.9146728516,0,0,0,0,0,0,0,0,38,0,130078
167063,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31807,0,0,0,0,0,0,0,1,0,130103
167330,0,0,0,28,0,0,0,0,1,0,0,0,0,3.89690136909,0,0,0,1,0,0,0,1,0,66209,3277,16,0,0,0,0,0,141,0,130229
167377,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,81616,0,0,0,0,0,0,0,0,92,0,130258
167659,0,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,116,0,0,0,0,0,0,0,1,0,130420
168227,0,0,6,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29604,0,0,0,0,0,0,0,1,0,128950
168831,0,0,1,198,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,94,0,0,16,0,0,0,0,18,78,131057
169260,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,81040,31960,0,0,0,0,0,0,0,92,0,131281
169321,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,81040,31962,0,0,0,0,0,0,0,92,0,131323
169337,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,81040,31963,0,0,0,0,0,0,0,92,0,131334
169346,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31969,0,0,0,0,0,0,0,1,0,131341
169360,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,81040,31964,0,0,0,0,0,0,0,92,0,131349
169364,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,81040,31965,0,0,0,0,0,0,0,92,0,131351
169805,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,18,78,131584
170939,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,38,0,132216
171117,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.10000000149,0,1,1362.9146728516,0,0,0,0,0,0,0,0,1,0,132275
171234,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,32098,32098,0,0,0,0,0,0,0,123,0,132335
171235,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32099,0,0,0,0,0,0,0,123,0,132336
171341,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28106,0,0,0,0,0,0,0,1,0,132385
171888,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67235,3255,0,0,0,0,0,0,53,0,132603
171951,77,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,126958
173871,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34316,0,0,0,0,0,0,0,1,0,133577
173938,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,67773,64,16,0,0,0,0,0,47,0,133607
173990,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,87,8,133646
174283,346,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,216,0,0,0,0,0,0,0,1,0,133849
174321,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32306,0,0,0,0,0,0,0,92,0,133873
175249,0,0,0,204,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,85,16,0,0,0,0,0,0,0,90,0,134484
175258,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32357,0,0,0,0,0,0,0,92,0,134493
175282,0,0,0,204,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,98,16,0,0,0,0,0,0,0,90,0,134514
176259,0,0,0,171,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,216716,0,0,0,0,0,0,0,87,0,135122
176433,395,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,616,0,0,0,0,0,0,0,1,0,135225
176492,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,618,0,0,16,0,0,0,0,25,74,135274
176752,243,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,135372
176867,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,135451,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,16,0,135447
176971,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,122773,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,74,0,135517
177381,0,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68316,0,0,0,0,0,0,0,1,0,135792
177656,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69012,64,0,16,0,0,0,0,18,80,135992
177657,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69013,64,0,16,0,0,0,0,18,80,135993
177658,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69014,64,0,16,0,0,0,0,18,80,135994
177741,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,659,0,16,0,0,0,0,0,68,0,136049
177770,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32339,0,0,0,0,0,0,0,1,0,135828
177834,293,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,416,0,0,0,0,0,0,0,25,0,136110
178425,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32518,0,0,0,0,0,0,0,123,0,136382
178478,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32477,0,0,0,0,0,0,0,1,0,136404
178883,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,210216,0,0,0,0,0,0,0,39,0,136600
179544,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,716,0,0,0,0,0,0,0,87,0,136920
179693,108,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,8192,0,1,0,137010
180068,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,616,0,0,0,0,0,0,0,1,0,137226
180071,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,616,0,0,0,0,0,0,0,1,0,137227
180074,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,616,0,0,0,0,0,0,0,1,0,137228
180077,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,616,0,0,0,0,0,0,0,1,0,137229
180080,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,616,0,0,0,0,0,0,0,1,0,137230
180083,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,616,0,0,0,0,0,0,0,1,0,137231
180806,0,0,1,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69316,0,0,0,0,0,0,0,1,0,137632
181215,0,0,0,24,0,0,0,0,1,0,93616,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,137939
181266,79,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,16,0,0,0,0,0,0,0,25,0,137979
181401,0,0,1,24,0,0,0,0,1,0,94116,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,138075
181554,3,0,0,6,1,0,3000,0.125,1,0,0,0,0,0,0,0,0,1,0,0,0,1,216,0,0,0,0,0,0,0,0,6,0,138174
181561,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,86,0,138179
181771,402,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,216,0,0,0,0,0,0,0,1,0,138332
182005,79,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,255,0,0,0,0,0,0,0,1,0,138450
182199,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32609,0,0,0,0,0,0,0,1,0,138542
182201,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32610,0,0,0,0,0,0,0,1,0,138543
182205,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32611,0,0,0,0,0,0,0,1,0,138545
182387,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.10000000149,0,1,49.06605911255,0,0,0,0,0,0,0,0,6,0,137344
182388,0,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.10000000149,0,1,49.06605911255,0,0,0,0,0,0,0,0,6,0,137344
183107,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32260,0,0,0,0,0,0,0,1,0,139045
183108,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32261,0,0,0,0,0,0,0,1,0,139046
183109,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32259,0,0,0,0,0,0,0,1,0,139047
183110,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32258,0,0,0,0,0,0,0,1,0,139048
183250,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32626,0,0,0,0,0,0,0,1,0,139131
183284,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32629,0,0,0,0,0,0,0,1,0,139145
183409,0,0,0,24,0,0,0,0,1,0,95416,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,139192
183571,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,139281,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,53,91,139280
183947,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22,16,0,0,0,0,87,0,139435
183955,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,87,0,139441
184022,336,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,139485
184045,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,87,0,139507
184057,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,87,0,139515
184148,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,30.66557884216,0,0,0,0,0,0,0,0,25,0,139220
184150,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.10000000149,0,1,30.66557884216,0,0,0,0,0,0,0,0,25,0,139251
184296,0,0,0,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46840,316,0,0,0,0,0,0,1,0,139663
184297,0,0,1,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46790,316,0,0,0,0,0,0,1,0,139663
184298,0,0,2,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47331,316,0,0,0,0,0,0,1,0,139663
184700,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,18,8,139906
184711,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32640,0,0,0,0,0,0,0,1,0,139912
184733,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,0,0,16,0,0,0,0,18,52,139930
185109,414,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,616,0,0,0,0,0,0,0,1,0,140117
185110,393,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,616,0,0,0,0,0,0,0,1,0,140117
185249,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32641,0,0,0,0,0,0,0,1,0,139912
185329,0,0,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,70316,0,0,0,0,0,0,0,1,0,139955
185478,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,140283,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,53,91,140284
185509,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32727,0,0,0,0,0,0,0,1,0,140302
185510,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32727,0,0,0,0,0,0,0,1,0,140303
185881,0,4,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,884,0,16,0,0,0,0,0,68,0,136049
186083,0,0,3,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46802,316,0,0,0,0,0,0,1,0,139663
186084,0,0,4,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47343,316,0,0,0,0,0,0,1,0,139663
186416,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32477,0,0,0,0,0,0,0,1,0,140698
186721,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,32518,32919,0,0,0,0,0,0,0,1,0,139693
186724,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32519,0,0,0,0,0,0,0,123,0,140807
186947,406,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,140858
186992,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32752,0,0,0,0,0,0,0,1,0,139708
186993,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32750,0,0,0,0,0,0,0,1,0,139705
186994,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32745,0,0,0,0,0,0,0,1,0,139700
186995,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32754,0,0,0,0,0,0,0,1,0,139709
186996,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32749,0,0,0,0,0,0,0,1,0,139704
186998,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32744,0,0,0,0,0,0,0,1,0,139699
186999,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32756,0,0,0,0,0,0,0,1,0,139711
187000,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32748,0,0,0,0,0,0,0,1,0,139703
187001,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32751,0,0,0,0,0,0,0,1,0,139706
187002,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32753,0,0,0,0,0,0,0,1,0,140242
187003,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32755,0,0,0,0,0,0,0,1,0,139710
187005,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32747,0,0,0,0,0,0,0,1,0,139702
187006,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32746,0,0,0,0,0,0,0,1,0,139701
187197,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,916,0,0,0,0,0,0,0,18,0,140907
187941,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,16,0,0,0,0,6,0,141027
188621,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,141419,0,1,0,0,0,1,50,0,0,0,16,0,0,0,0,87,16,141420
188808,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,166,0,0,16,0,0,0,0,0,16,0,141537
188855,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32832,0,0,0,0,0,0,0,1,0,141571
189225,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,13.63028144836,0,0,16,0,0,0,0,0,8,0,141818
189267,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,359,71216,0,0,0,0,0,0,0,1,0,141855
189401,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,71216,0,0,0,0,0,0,0,1,0,141946
189682,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32860,0,0,0,0,0,0,0,1,0,142051
189704,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,71272,61,0,16,0,0,0,0,6,47,142127
189868,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32864,0,0,0,0,0,0,0,1,0,142223
189869,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32866,0,0,0,0,0,0,0,1,0,142224
189871,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32865,0,0,0,0,0,0,0,1,0,142226
189946,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,142275,0,1,0,0,0,1,0,0,0,15,16,0,0,0,0,47,86,142274
190273,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,6,0,142481
190463,4,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,22,30,142592
190525,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,142629,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,63,0,142628
190526,54,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-75,0,0,16,0,0,0,0,0,8,0,142629
190527,55,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-75,0,0,16,0,0,0,0,0,8,0,142629
