SourceText_lang,Description_lang,CreatureID,IconFileDataID,SummonSpellID,Flags,PetTypeEnum,SourceTypeEnum,ID,CardUIModelSceneID,LoadoutUIModelSceneID
"|cFFFFD200Pet Battle: |rFrostfire Ridge, Mount Hyjal","The outer member of the roaches' eggs protect the larva from incineration. It is here in incubation that they gain the ability to resist the fire and heat of the volcanic climate.",62886,294474,0,26,4,4,541,6,7
"|cFFFFD200Pet Battle: |rUldum","Flamboyantly colored and more exuberant than most frogs.",62892,237579,0,26,8,4,542,6,7
"|cFFFFD200Pet Battle: |rUldum","When the locusts swarm, you can hear nothing but the sound of their wings.",62893,294474,0,26,4,4,543,6,7
"|cFFFFD200Pet Battle: |rUldum","Prefers to dwell along desert streams, wells or watering holes and feed on Whiptail nectar.",62895,236193,0,26,2,4,544,6,7
"|cFFFFD200Pet Battle: |rUldum","Loves to rest inside footwear of unsuspecting travelers during the night.",62896,132195,0,24,7,4,545,6,7
"|cFFFFD200Pet Battle: |rUldum","Carrion feeders often found in large numbers within ancient unearthed tombs; they can survive long periods of time without feeding.",62899,134936,0,26,4,4,546,6,7
"|cFFFFD200Pet Battle: |rMount Hyjal","During the Third War, thousands of these mystical beings annihilated the demon lord Archimonde.",62888,136116,0,26,5,4,547,6,7
"|cFFFFD200Pet Battle: |rTwilight Highlands","Too afraid to attempt flying until thrown from a great height.",62900,327735,0,26,2,4,548,6,7
"|cFFFFD200Pet Battle: |rTwilight Highlands","Distinct from their plain dwelling relatives, these critters make their homes amidst the war-torn Twilight Highlands.",62904,656176,0,26,4,4,549,6,7
"|cFFFFD200Pet Battle: |rTwilight Highlands","The mice of the highlands, perhaps twisted by the Twilight's Hammer, are aggressive and fight for dominance between each other.",62905,647701,0,26,4,4,550,6,7
"|cFFFFD200Pet Battle: |rTwilight Highlands","Demonstrating that a little evil goes a long way, this fiendling uses its razor-sharp teeth and gaping maw to devour anything in its path.",62914,136199,0,26,5,4,552,6,7
"|cFFFFD200Pet Battle: |rDeepholm","In the lean times when adrift at sea, the sight of a rat was a welcome one.",62921,134324,0,26,4,4,553,6,7
"|cFFFFD200Pet Battle: |rDeepholm","Through experimentation, the mages of Dalaran have discovered that the powered remains of a crimson shale spider will greatly increase the conflagration of their fire spells.",62922,134396,0,26,6,4,554,6,7
"|cFFFFD200Pet Battle: |rDeepholm","The cockroaches of Deepholm can burrow into stone itself to make their nests.",62924,294474,0,26,4,4,555,6,7
"|cFFFFD200Pet Battle: |rDeepholm","A cousin to the Twilight Beetle, this insect has learned to feed on crystals which resonate with ancient energies.",62925,237144,0,26,4,4,556,6,7
"|cFFFFD200Pet Battle: |rFeralas","Much like other faerie dragons, these playful and mystical flyers are born with a natural defense against magic.",62395,236997,0,26,1,4,557,34,7
"|cFFFFD200Pet Battle: |rThe Storm Peaks|n|cFFFFD200Weather: |rSnow","During frigid nights in the Storm Peaks, these critters use their fluffy tails as a blanket to stay warm.",62864,797544,0,26,7,4,558,33,7
"|cFFFFD200Pet Battle: |rDeepholm","Therazane wore these spunky crimson elementals as jewelry before the azure craze swept through Deepholm.",62927,134396,0,26,6,4,559,39,7
"|cFFFFD200Pet Battle: |rFrostwall, Krasarang Wilds, Talador, Tanaris","The seagull is a coastal scavenger often found near the docks.",62953,464160,0,26,2,4,560,6,7
"|cFFFFD200Pet Battle:|r The Jade Forest|n","The coral adder's venom is so deadly that one bite has been known to kill a full grown kodo beast.",62991,132211,0,26,7,4,562,6,7
"|cFFFFD200Pet Battle: |rThe Jade Forest","It is difficult to believe that Shen-zin Su, on whose shell rests all of the Wandering Isle, began life as a tiny emerald turtle.",62994,133936,0,26,8,4,564,6,7
"|cFFFFD200Pet Battle: |rThe Jade Forest","In the jungle, every leaf could conceal a frog. Stop to check and it could be long gone.",62997,237579,0,26,8,4,565,6,7
"|cFFFFD200Pet Battle: |rThe Jade Forest","When preparing to travel to distant locations, Pandaren will traditionally capture a mirror strider and safely relocate it to another body of water.",62998,643423,0,26,8,4,566,6,7
"|cFFFFD200Pet Battle: |rThe Jade Forest","The Jade Forest's pandaren consider these reptiles distant relatives of the revered Jade Serpent, Yu'lon.",62999,132211,0,26,7,4,567,6,7
"|cFFFFD200Pet Battle: |rGorgrond, Spires of Arak, Talador, The Jade Forest","Hides in shell to escape claws of nearby crabs.",63001,442735,0,26,4,4,568,6,7
"|cFFFFD200Pet Battle: |rAzsuna, Highmountain, The Jade Forest","One of the stranger nuisances to horticulturalists, garden frogs can cause untold damage to gardens.",63002,237579,0,26,8,4,569,6,7
"|cFFFFD200Pet Battle: |rThe Jade Forest","There's a raging debate over whether tanukis are raccoons or dogs, but the distinction seems trivial when they're gnawing on your femur.",63003,646059,0,26,4,4,570,6,7
"|cFFFFD200Pet Battle: |rThe Jade Forest","The Jade Forest's mountain hozen fear these venomous reptiles and often hunt them out of pure spite.",63004,132211,0,26,7,4,571,6,7
"|cFFFFD200Pet Battle: |rThe Jade Forest","These tiny arthropods are Pandaria natives that call the area of the Windless Isle their home.",63005,132186,0,26,8,4,572,6,7
"|cFFFFD200Pet Battle: |rThe Jade Forest","The sandy petrel flies high above the Windless Isle, safe from landbound predators.",63006,464160,0,26,2,4,573,6,7
"|cFFFFD200Pet Battle: |rEastern Plaguelands, Mount Hyjal, Tirisfal Glades","This foreboding creature stalks the night skies of the Eastern Plaguelands, feeding on carrion.",61829,132182,0,26,2,4,626,6,7
"|cFFFFD200Pet Battle: |rBloodmyst Isle, Eastern Plaguelands, Silverpine Forest","More horrifying than its appearance is that the infected squirrels of the Plaguelands no longer hoard nuts, instead collecting rotten, decaying flesh.",61828,646782,0,26,3,4,627,6,7
"|cFFFFD200Pet Battle: |rBloodmyst Isle, Eastern Plaguelands, Silverpine Forest","Only the dimwitted or insane would mount an infected deer head on their wall. The good news is they'll fit right in with their new undead friends.",61827,132104,0,26,3,4,628,36,7
"|cFFFFD200Vendor: |rMatty|n|cFFFFD200Zone: |rOrgrimmar","Only found on the shores of Kezan, this lovely sea creature can be a bit snarky.",63097,132186,123212,2,8,2,629,6,7
"|cFFFFD200Vendor:|r Will Larsons|n|cFFFFD200Zone:|r Darkshore","Quoth the raven: the last word you said. It gets old.",63098,132915,123214,2,2,2,630,6,7
"|cFFFFD200Pet Battle: |rNorthern Barrens, Southern Barrens, Uldum, Un'Goro Crater","Hunted for its beautifully patterned skin, this majestic species thrives alongside Azeroth's lush rivers.",62127,132211,0,26,7,4,631,6,7
"|cFFFFD200Pet Battle: |rMount Hyjal, Un'Goro Crater","The ash lizard gets its name from the way its shed skin looks, with an appearance like burnt cinders.",62364,463491,0,26,7,4,632,33,7
"|cFFFFD200Pet Battle: |rGrizzly Hills, Stonetalon Mountains, The Storm Peaks, Wetlands, Winterspring","The mountain skunk is most famous for its adventurous nature. No really, that is what it is famous for.",61677,463569,0,26,4,4,633,6,7
"|cFFFFD200Pet Battle: |rWinterspring","These strange critters glimmer like ice, allowing them to hide among Winterspring's snowy expanses.",62435,132196,0,26,7,4,634,6,7
"|cFFFFD200Pet Battle: |rValley of the Four Winds","Known to feast on the tasty plants in Valley of the Four Winds.",63096,646325,0,26,4,4,710,6,7
"|cFFFFD200Pet Battle: |rBlasted Lands, Dun Morogh, Durotar, Grimrail Depot, Hellfire Peninsula, Nagrand, Northern Barrens, Northern Stranglethorn, Southern Barrens, Spires of Arak","Unlike other snakes that actively hunt, these crafty reptiles hide in thick foliage and ambush their prey.",61325,132211,0,26,7,4,635,6,7
"|cFFFFD200Pet Battle: |rBlade's Edge Mountains","These arachnids use their razor-sharp legs to carve tunnels in the solid rock of the Blade's Edge Mountains.",62638,132196,0,26,7,4,637,6,7
"|cFFFFD200Pet Battle: |rNetherstorm","The nether roach has adapted to the cold vacuum of space and requires no air to survive. Inside it bears almost no resemblance to a common roach.",62625,294474,0,26,4,4,638,6,7
"|cFFFFD200Pet Battle: |rBorean Tundra","Distinct from their cousins found in warmer climes, these hardy critters make their homes in the icy wastes of Northrend.",62695,656176,0,24,4,4,639,6,7
"|cFFFFD200Pet Battle: |rHillsbrad Foothills","With the extra large surface area of their legs, snowshoe hares are able to effortlessly hop along the snow while their pursuers get bogged down in the drifts.",61755,254857,0,26,4,4,640,6,7
"|cFFFFD200Pet Battle: |rBorean Tundra, Dragonblight, The Storm Peaks, Zul'Drak","The heart of an arctic hare beats twice as fast as a common hare.",62693,254857,0,26,4,4,641,6,7
"|cFFFFD200Pet Battle: |rHowling Fjord","If not for being extremely accident prone, the fjord rat might take over the world.",62641,134324,0,26,4,4,644,6,7
"|cFFFFD200Pet Battle: |rTwilight Highlands","Capable of flying, unlike domesticated types.",62906,250626,0,26,2,4,645,6,7
"|cFFFFD200Pet Battle: |rDuskwood, Dustwallow Marsh, Elwynn Forest, Hillsbrad Foothills, Howling Fjord, Redridge Mountains, Terokkar Forest, Tirisfal Glades, Westfall, Wetlands|n","Tends to avoid crossing roads, regardless of motivations.",62664,250626,0,26,2,4,646,6,7
"|cFFFFD200Pet Battle: |rGrizzly Hills, Twilight Highlands","In the deep forest, even the small creatures must have the ferocity to fend for themselves.",62818,134322,0,26,4,4,647,6,7
"|cFFFFD200Pet Battle: |rHillsbrad Foothills, Swamp of Sorrows, Twilight Highlands, Zul'Drak","This is a huge toad.",61368,237579,0,26,8,4,648,6,7
"|cFFFFD200Pet Battle: |rSholazar Basin|n","The rumors of the medicinal uses of the biletoad were believed to have been started by a particularly mischievous apothecary.",62815,237579,0,26,8,4,649,6,7
"|cFFFFD200Drop: |rWorld Drop|n|cFFFFD200Zone: |rValley of the Four Winds","And you thought turnips at the dinner table were bad.",63365,646148,123778,2,6,0,650,36,7
"|cFFFFD200Vendor: |rNat Pagle|n|cFFFFD200Zone: |rKrasarang Wilds|n|cFFFFD200Faction: |rThe Anglers - Honored|n|cFFFFD200Cost: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","This bubble is way worse than a tank.",63559,133922,124000,2,8,2,652,6,7
"|cFFFFD200Trading Card Game: |rTomb of the Forgotten|n","Easily mistaken for a common beetle, the sting of a sand scarab will quickly clear up the misconception should you be unlucky enough to be stung by one.",54745,134931,102353,2,4,8,665,6,7
"|cFFFFD200Achievement:|r Glory of the Tomb Raider|n","Whenever his forces would experience setbacks in Azeroth, Kil'jaeden would pull out Micronax and terrorize the local cat-like creatures of Argus to vent his frustrations.",63724,1450455,249870,82,9,5,666,33,60
"|cFFFFD200Promotion:|r Mists of Pandaria Collector's Edition Pet","Offspring of the Imperial Quilen.",63832,656128,124660,82,4,7,671,6,7
"|cFFFFD200Pet Battle: |rElwynn Forest, Stormwind City|n","Unnoticed but to cats and ratcatchers, when Deathwing descended upon Stormwind all the rats beat a hasty retreat from the city. Only of late have they returned.",62954,134324,0,26,4,4,675,6,7
"|cFFFFD200Pet Battle: |rValley of the Four Winds","A goblin alchemist once claimed that the bite of this raccoon gave him the gift of prophecy. Turns out, it was just rabies.",64246,646059,0,26,4,4,677,6,7
"|cFFFFD200Pet Battle: |rKrasarang Wilds","These little green grubs are native to wilds of Pandaria. Its verdant coloration camouflages it from would-be predators.",63304,648918,0,26,7,4,678,6,7
"|cFFFFD200Pet Battle:|r Kun-Lai Summit|n","You'll often find them perched high atop impossibly high and remote stone outcroppings. There are few creatures as sure of foot.",64248,237397,0,26,7,4,679,35,7
"|cFFFFD200Pet Battle:|r Townlong Steppes|n","The mongoose is prized for its ability to drive off poisonous snakes.  Rikk-tikk-tikki-tikki-tchk!",63953,237409,0,26,8,4,680,6,7
"|cFFFFD200Pet Battle:|r The Jade Forest|n","This terrifying and highly venomous species leaps onto its prey from the Jade Forest's dense canopy.",63715,132196,0,26,7,4,699,6,7
"|cFFFFD200Pet Battle: |rGorgrond, The Jade Forest","The leopard tree frog was named for the way it pounces from branch to branch.",63919,237579,0,26,8,4,702,6,7
"|cFFFFD200Pet Battle: |rThe Jade Forest","Many young raccoons rail against their strict curfews, complaining that dawn is way too early to go to bed.",63716,646059,0,26,4,4,703,6,7
"|cFFFFD200Pet Battle:|r Valley of Four Winds","There are few things more annoying for a farmer to find underfoot than a rooster looking for love.",65029,250626,0,58,2,4,705,6,7
"|cFFFFD200Pet Battle:|r Valley of the Four Winds","The taciturn bandicoon's diet consists mostly of apples.",63062,646059,0,26,4,4,706,6,7
"|cFFFFD200Pet Battle:|r Valley of the Four Winds","Some druids say pandaren and raccoons are distant cousins, but never when a pandaren can hear them.",63064,646059,0,26,4,4,707,6,7
"|cFFFFD200Pet Battle:|r Valley of the Four Winds, Krasarang Wilds","Many believe that the quillrat is able to shoot its spines at aggressors.",63094,134322,0,26,4,4,708,6,7
"|cFFFFD200Pet Battle:|r Valley of the Four Winds","Although the wounds caused by the young quillrat are seldom fatal, most predators seek easier prey.",63095,134322,0,26,4,4,709,6,7
,,66500,134015,0,48,6,6,949,6,7
"|cFFFFD200Pet Battle:|r Valley of the Four Winds","Otters swim by propelling themselves with their powerful tails and flexing their long bodies. Very fast in the water.",63358,645906,0,26,8,4,712,6,7
"|cFFFFD200Pet Battle:|r Valley of the Four Winds","Softshell turtle meat is considered a delicacy and is the key ingredient in soothing turtle bisque.",63060,656341,0,26,8,4,713,6,7
"|cFFFFD200Pet Battle:|r Krasarang Wilds|n|n","The common folk remedy to a feverbite hatchling's bite is to dance wildly and try to sweat out the toxins before they can take hold.",65054,132196,0,26,7,4,714,6,7
"|cFFFFD200Pet Battle:|r Valley of the Four Winds|n","Prized for their ability to spin cocoons of silk, in the wild, to the untrained eye, they can be difficult to discern.",65099,648918,0,58,4,4,715,6,7
"|cFFFFD200Pet Battle:|r Krasarang Wilds|n","A rarity among arachnids, these non-venomous critters feed solely on plants and fruit.",63288,132196,0,26,7,4,716,6,7
"|cFFFFD200Pet Battle:|r Krasarang Wilds|n|n","The most delicious of the beetle family.",63291,237144,0,26,4,4,717,6,7
"|cFFFFD200Pet Battle:|r Krasarang Wilds|n","A daring, narcissist insect willing to brave any threat in its pursuit of the spotlight.",65124,236193,0,26,2,4,718,6,7
"|cFFFFD200Pet Battle:|r Krasarang Wilds|n","Feeds on small leaves and grass when full grown.",65185,236196,0,26,2,4,722,6,7
"|cFFFFD200Pet Battle:|r  Krasarang Wilds","Angering a spiny terrapin will cause it to withdraw into its shell and begin to spin wildly towards an attacker.",63293,656345,0,26,8,4,723,33,7
"|cFFFFD200Pet Battle:|r Kun-Lai Summit|n","Burrows deep into snowbanks to hide from predators.",63550,797544,0,26,7,4,724,33,7
"|cFFFFD200Pet Battle:|r Kun-Lai Summit|n","Occasionally sneaks bites of food from kills made by much larger animals.",63551,797544,0,26,7,4,725,33,7
"|cFFFFD200Pet Battle:|r Kun-Lai Summit|n","While stationary, the plains monitor will continuously flick its tail back and forth. From a distance this mimics the appearance of swaying tallgrass, camouflaging the lizard from aerial predators.",63547,463491,0,26,7,4,726,33,7
"|cFFFFD200Pet Battle:|r Kun-Lai Summit|n","On the prairie there are numerous rodents and other small creatures, but none more common than the mouse.",59702,647701,0,26,4,4,727,6,7
"|cFFFFD200Pet Battle:|r Kun-Lai Summit","Will only lay eggs in bright light.",63585,250626,0,26,2,4,728,6,7
"|cFFFFD200Pet Battle:|r Kun-Lai Summit|n","In the ancient fables, the first Tolai hare strode across the gulf between the stars before it upset them and they tumbled from the heavens to the world below.",63557,254857,0,26,4,4,729,6,7
"|cFFFFD200Pet Battle:|r Kun-Lai Summit|n","Tolai hare pups are sent from their dens at a young age to find their own way.",63558,254857,0,26,4,4,730,6,7
"|cFFFFD200Pet Battle:|r Kun-Lai Summit|n","These reptiles possess hooked scales, allowing them to slither up Kun-Lai Summit's rocky slopes and steep cliffs.",63555,132211,0,26,7,4,731,6,7
