ID,ZoneName,AreaName_lang,Flags_0,Flags_1,Ambient_multiplier,ContinentID,ParentAreaID,AreaBit,AmbienceID,ZoneMusic,IntroSound,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3,UwZoneMusic,UwAmbience,PvpCombatWorldStateID,SoundProviderPref,SoundProviderPrefUnderwater,ExplorationLevel,FactionGroupMask,MountFlags,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,UwIntroSound
4415,TheVioletHold,"The Violet Hold",0,12,0,608,0,2193,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
4416,Gundrak,Gundrak,0,12,0.69999998808,604,0,2195,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
4417,OnslaughtHarbor,"Onslaught Harbor",1073758277,0,0,571,210,2197,0,447,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4418,K3,K3,1075855425,0,0,571,67,2199,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4419,SnowblindHills,"Snowblind Hills",1073758273,0,0,571,67,2201,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4420,SnowblindTerrace,"Snowblind Terrace",1073758273,0,0,571,67,2203,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4421,Garm,Garm,1073758273,0,0,571,67,2205,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4422,BrunnhildarVillage,"Brunnhildar Village",1073758273,0,0,571,67,2207,0,458,0,0,0,0,0,0,675,-1,0,89,77,0,15,0,0,0,0
4423,SifreldarVillage,"Sifreldar Village",1073758273,0,0,571,67,2209,0,458,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4424,Valkyrion,Valkyrion,1073758273,0,0,571,67,2211,0,458,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4425,TheForlornMine,"The Forlorn Mine",1073758273,0,0,571,67,2213,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4426,Bor'sBreathRiver,"Bor's Breath River",1073758273,0,0,571,67,2215,0,0,0,0,0,0,0,0,675,-1,0,89,77,0,15,0,0,0,0
4427,ArgentVanguard,"Argent Vanguard",1073758273,0,0,571,67,2217,0,453,0,0,0,0,0,0,675,-1,0,89,77,0,15,0,0,0,0
4428,Frosthold,Frosthold,1075855425,0,0,571,67,2219,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4429,Grom'arshCrash-Site,"Grom'arsh Crash-Site",1075855425,0,0,571,67,2221,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4430,TempleofStorms,"Temple of Storms",1073758273,0,0,571,67,2223,0,458,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4431,EngineoftheMakers,"Engine of the Makers",1140867137,0,0,571,67,2225,0,0,0,0,0,0,0,0,675,-1,0,89,78,0,15,0,0,0,0
4432,TheFootSteppes,"The Foot Steppes",1073758273,0,0,571,67,2227,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4433,DragonspinePeaks,"Dragonspine Peaks",1073758273,0,0,571,67,2229,0,0,0,0,0,0,0,0,675,-1,0,89,78,0,15,0,0,0,0
4434,Nidavelir,Nidavelir,1073758273,0,0,571,67,2231,0,0,0,0,0,0,0,0,675,-1,0,0,79,0,15,0,0,0,0
4435,Narvir'sCradle,"Narvir's Cradle",1073758273,0,0,571,67,2233,0,0,0,0,0,0,0,0,675,-1,0,0,79,0,15,0,0,0,0
4436,SnowdriftPlains,"Snowdrift Plains",1073758273,0,0,571,67,2235,0,0,0,0,0,0,0,0,675,-1,0,0,79,0,15,0,0,0,0
4437,ValleyofAncientWinters,"Valley of Ancient Winters",1073758273,0,0,571,67,2237,0,0,0,0,0,0,0,0,675,-1,0,0,79,0,15,0,0,0,0
4438,DunNiffelem,"Dun Niffelem",1073758273,0,0,571,67,2239,0,458,0,0,0,0,0,0,675,-1,0,89,80,0,15,0,0,0,0
4439,FrostfieldLake,"Frostfield Lake",1073758273,0,0,571,67,2241,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4440,Thunderfall,Thunderfall,1073758273,0,0,571,67,2243,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4441,CampTunka'lo,"Camp Tunka'lo",1075855425,0,0,571,67,2245,0,0,0,0,0,0,0,0,675,-1,0,89,80,0,15,0,0,0,0
4442,Brann'sBase-Camp,"Brann's Base-Camp",1073758273,0,0,571,67,2247,0,0,0,0,0,0,0,0,675,-1,0,89,80,0,15,0,0,0,0
4443,GateofEchoes,"Gate of Echoes",1073758273,0,0,571,67,2249,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4444,PlainofEchoes,"Plain of Echoes",1073758273,0,0,571,67,2251,0,419,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4445,Ulduar,Ulduar,1073758273,0,0,571,67,2253,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4446,TerraceoftheMakers,"Terrace of the Makers",1073758273,0,0,571,67,2255,0,236,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4447,GateofLightning,"Gate of Lightning",1073758273,0,0,571,67,2257,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4448,PathoftheTitans,"Path of the Titans",1073758273,0,0,571,67,2259,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4449,Uldis,Uldis,1073758273,0,0,571,67,2261,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4450,Loken'sBargain,"Loken's Bargain",1073758273,0,0,571,67,2263,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4451,Bor'sFall,"Bor's Fall",1073758273,0,0,571,67,2265,0,0,0,0,0,0,0,0,675,-1,0,89,77,0,15,0,0,0,0
4452,Bor'sBreath,"Bor's Breath",1073758273,0,0,571,67,2267,0,0,0,0,0,0,0,0,675,-1,0,89,77,0,15,0,0,0,0
4453,RohemdalPass,"Rohemdal Pass",1073758273,0,0,571,67,2269,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4454,TheStormFoundry,"The Storm Foundry",1073758273,0,0,571,67,2271,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4455,HibernalCavern,"Hibernal Cavern",1073758273,0,0,571,67,2273,0,0,0,0,0,0,0,0,675,-1,0,0,79,0,15,0,0,0,0
4456,VoldruneDwelling,"Voldrune Dwelling",1073758272,0,0,571,394,2275,0,0,0,0,0,0,0,0,675,-1,0,0,74,0,15,0,0,0,0
4457,Torseg'sRest,"Torseg's Rest",1073758273,0,0,571,67,2277,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4458,SparksocketMinefield,"Sparksocket Minefield",1073758273,0,0,571,67,2279,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4459,Ricket'sFolly,"Ricket's Folly",1073758273,0,0,571,67,2281,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4460,Garm'sBane,"Garm's Bane",1073758273,0,0,571,67,2283,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4461,Garm'sRise,"Garm's Rise",1073758273,0,0,571,67,2285,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4462,CrystalwebCavern,"Crystalweb Cavern",1073758273,0,0,571,67,2287,0,0,0,0,0,0,0,0,675,-1,0,89,77,0,15,0,0,0,0
4463,TempleofLife,"Temple of Life",1073758273,0,0,571,67,2289,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4464,TempleofOrder,"Temple of Order",1073758273,0,0,571,67,2291,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4465,TempleofWinter,"Temple of Winter",1073758273,0,0,571,67,2293,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4466,TempleofInvention,"Temple of Invention",1073758273,0,0,571,67,2295,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4467,Death'sRise,"Death's Rise",1073758277,0,0,571,210,2297,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4468,TheDeadFields,"The Dead Fields",1073758276,0,0,571,66,2299,0,0,0,0,0,0,0,0,675,-1,0,0,75,0,15,0,0,0,0
4469,Dargath'sDemise,"Dargath's Demise",1073758276,0,0,571,66,2301,0,0,0,0,0,0,0,0,675,-1,0,89,75,0,15,0,0,0,0
4470,TheHiddenHollow,"The Hidden Hollow",1073758277,0,0,571,210,2303,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4471,Bernau'sHappyFunLand,"Bernau's Happy Fun Land",1073758272,0,0,451,4019,2305,400,269,483,0,0,0,0,0,675,-1,0,89,0,0,15,0,0,0,0
4472,Frostgrip'sHollow,"Frostgrip's Hollow",1073758273,0,0,571,67,2307,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4473,TheFrigidTomb,"The Frigid Tomb",1073758273,0,0,571,67,2309,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4474,TwinShores,"Twin Shores",1073758273,0,0,571,495,2311,0,0,0,0,0,0,0,0,675,-1,0,0,70,0,15,0,0,0,0
4475,Zim'bo'sHideout,"Zim'bo's Hideout",1073758272,0,0,571,394,2313,0,0,0,0,0,0,0,0,675,-1,0,0,74,0,15,0,0,0,0
4476,AbandonedCamp,"Abandoned Camp",1073758273,0,0,571,67,2315,0,0,0,0,0,0,0,0,675,-1,0,89,77,0,15,0,0,0,0
4477,TheShadowVault,"The Shadow Vault",1073758277,0,0,571,210,2317,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4478,ColdwindPass,"Coldwind Pass",1073758276,0,0,571,65,2319,0,0,0,0,0,0,0,0,675,-1,0,89,71,0,15,0,0,0,0
4479,Winter'sBreathLake,"Winter's Breath Lake",1073758273,0,0,571,495,2321,0,0,0,0,0,0,0,0,675,-1,0,0,71,0,15,0,0,0,0
4480,TheForgottenOverlook,"The Forgotten Overlook",1073758272,0,0,571,394,2323,0,0,0,0,0,0,0,0,675,-1,0,0,73,0,15,0,0,0,0
4481,Jintha'kalarPassage,"Jintha'kalar Passage",1073758276,0,0,571,66,2325,0,0,0,0,0,0,0,0,675,-1,0,0,74,0,15,0,0,0,0
4482,ArrigaFootbridge,"Arriga Footbridge",1073758272,0,0,571,394,2327,0,0,0,0,0,0,0,0,675,-1,0,89,73,0,15,0,0,0,0
4483,TheLostPassage,"The Lost Passage",1073758272,0,0,571,3711,2329,0,0,0,0,0,0,0,0,675,-1,0,0,76,0,15,0,0,0,0
4484,Bouldercrag'sRefuge,"Bouldercrag's Refuge",1073758273,0,0,571,67,2331,0,0,0,0,0,0,0,0,675,-1,0,89,78,0,15,0,0,0,0
4485,TheInventor'sLibrary,"The Inventor's Library",1073758273,0,0,571,67,2333,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4486,TheFrozenMine,"The Frozen Mine",1073758273,0,0,571,67,2335,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4487,FrostfloeDeep,"Frostfloe Deep",1073758273,0,0,571,67,2337,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4488,TheHowlingHollow,"The Howling Hollow",1073758273,0,0,571,67,2339,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4489,CrusaderForwardCamp,"Crusader Forward Camp",1073758276,0,0,571,66,2341,0,0,0,0,0,0,0,0,675,-1,0,89,75,0,15,0,0,0,0
4490,Stormcrest,Stormcrest,1073758273,0,0,571,67,2343,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4491,Bonesnap'sCamp,"Bonesnap's Camp",1073758272,0,0,571,394,2345,0,0,0,0,0,0,0,0,675,-1,0,89,74,0,15,0,0,0,0
4492,Ufrang'sHall,"Ufrang's Hall",1073758277,0,0,571,210,2347,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4493,TheObsidianSanctum,"The Obsidian Sanctum",0,12,0.5,615,0,2349,405,477,568,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
4494,Ahnkahet,"Ahn'kahet: The Old Kingdom",33570816,12,0.60000002384,619,0,2351,467,495,0,0,0,0,0,0,675,-1,75,0,0,0,0,0,0,0,0
4495,Fjorn'sAnvil,"Fjorn's Anvil",1073758273,0,0,571,67,2353,0,0,0,0,0,0,0,0,675,-1,0,89,80,0,15,0,0,0,0
4496,Jotunheim,Jotunheim,1073758277,0,0,571,210,2355,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4497,SavageLedge,"Savage Ledge",1073758277,0,0,571,210,2357,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4498,HallsoftheAncestors,"Halls of the Ancestors",1073758277,0,0,571,210,2359,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4499,TheBlightedPool,"The Blighted Pool",1073758273,0,0,571,67,2361,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4500,TheEyeofEternity,"The Eye of Eternity",16384,12,0.5,616,0,2363,482,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
4501,TheArgentVanguard,"The Argent Vanguard",1073758277,0,0,571,210,2365,0,453,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4502,Mimir'sWorkshop,"Mimir's Workshop",1073758273,0,0,571,67,2367,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4503,IronwallDam,"Ironwall Dam",1073758277,0,0,571,210,2369,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4504,ValleyofEchoes,"Valley of Echoes",1073758277,0,0,571,210,2371,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4505,TheBreach,"The Breach",1073758277,0,0,571,210,2373,0,465,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4506,Scourgeholme,Scourgeholme,1073758277,0,0,571,210,2375,0,464,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4507,TheBrokenFront,"The Broken Front",1073758277,0,0,571,210,2377,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4508,Mord'rethar:TheDeathGate,"Mord'rethar: The Death Gate",1073758277,0,0,571,210,2379,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4509,TheBombardment,"The Bombardment",1073758277,0,0,571,210,2381,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4510,Aldur'thar:TheDesolationGate,"Aldur'thar: The Desolation Gate",1073758277,0,0,571,210,2383,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4511,TheSkybreaker,"The Skybreaker",1073758277,0,0,571,210,2385,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4512,Orgrim'sHammer,"Orgrim's Hammer",1073758277,0,0,571,210,2387,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4513,Ymirheim,Ymirheim,1073758277,0,0,571,210,2389,0,458,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4514,SaroniteMines,"Saronite Mines",1073758277,0,0,571,210,2391,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4515,TheConflagration,"The Conflagration",1073758277,0,0,571,210,2393,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4516,IronwallRampart,"Ironwall Rampart",1073758277,0,0,571,210,2395,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4517,WeepingQuarry,"Weeping Quarry",1073758277,0,0,571,210,2397,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4518,Corp'rethar:TheHorrorGate,"Corp'rethar: The Horror Gate",1073758277,0,0,571,210,2399,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4519,TheCourtofBones,"The Court of Bones",1073758277,0,0,571,210,2401,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4520,Malykriss:TheVileHold,"Malykriss: The Vile Hold",1073758277,0,0,571,210,2403,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4521,CathedralofDarkness,"Cathedral of Darkness",1073758277,0,0,571,210,2405,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4522,IcecrownCitadel,"Icecrown Citadel",1073758277,0,0,571,210,2407,0,542,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4523,IcecrownGlacier,"Icecrown Glacier",1073758277,0,0,571,210,2409,0,0,0,0,0,0,0,0,675,-1,0,0,79,0,15,0,0,0,0
4524,Valhalas,Valhalas,1073758277,0,0,571,210,2411,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4525,TheUnderhalls,"The Underhalls",1073758277,0,0,571,210,2413,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4526,NjorndarVillage,"Njorndar Village",1073758277,0,0,571,210,2415,0,458,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4527,BalargardeFortress,"Balargarde Fortress",1073758277,0,0,571,210,2417,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4528,Kul'galarKeep,"Kul'galar Keep",1073758277,0,0,571,210,2419,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4529,TheCrimsonCathedral,"The Crimson Cathedral",1073758277,0,0,571,210,2421,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4530,SanctumofReanimation,"Sanctum of Reanimation",1073758277,0,0,571,210,2423,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4531,TheFleshwerks,"The Fleshwerks",1073758277,0,0,571,210,2425,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4532,VengeanceLandingInn,"Vengeance Landing Inn",1077952577,0,0,571,495,2427,0,0,0,0,0,0,0,0,675,-1,0,0,70,0,15,0,0,0,0
4533,Sindragosa'sFall,"Sindragosa's Fall",1073758277,0,0,571,210,2429,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4534,WildervarMine,"Wildervar Mine",1073758273,0,0,571,495,2431,0,0,0,0,0,0,0,0,675,-1,0,0,71,0,15,0,0,0,0
4535,ThePitoftheFang,"The Pit of the Fang",1073758273,0,0,571,67,2433,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4536,FrosthowlCavern,"Frosthowl Cavern",1073758273,0,0,571,67,2435,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4537,TheValleyofLostHope,"The Valley of Lost Hope",1073758277,0,0,571,210,2437,0,0,0,0,0,0,0,0,675,-1,0,0,78,0,15,0,0,0,0
4538,TheSunkenRing,"The Sunken Ring",1090535425,0,0,571,4197,2439,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4539,TheBroken,"The Broken Temple",1224753153,0,0,571,4197,2441,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4540,TheValleyofFallenHeroes,"The Valley of Fallen Heroes",1073758277,0,0,571,210,2443,0,0,0,0,0,0,0,0,675,-1,0,0,79,0,15,0,0,0,0
4541,VanguardInfirmary,"Vanguard Infirmary",1073758277,0,0,571,210,2445,0,0,0,0,0,0,0,0,675,-1,0,0,77,0,15,0,0,0,0
4542,HalloftheShaper,"Hall of the Shaper",1073758273,0,0,571,67,2447,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4543,TempleofWisdom,"Temple of Wisdom",1073758273,0,0,571,67,2451,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4544,DeathsBreach,"Death's Breach",1073758272,0,0,0,139,2456,0,452,0,0,0,0,0,0,675,-1,0,89,55,0,15,0,0,0,0
4545,AbandonedMine,"Abandoned Mine",1073758272,0,0,0,139,2460,0,0,0,0,0,0,0,0,675,-1,0,89,55,0,15,0,0,0,0
4546,RuinsoftheScarletEnclave,"Ruins of the Scarlet Enclave",1073758272,0,0,0,139,2464,0,781,669,0,0,0,0,0,675,-1,0,0,55,0,15,0,0,0,0
4547,HallsofStone,"Halls of Stone",1073758273,0,0,571,67,2468,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4548,HallsofLightning,"Halls of Lightning",1073758273,0,0,571,67,2472,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4549,TheGreatTree,"The Great Tree",1073758276,0,0,571,2817,2476,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4550,TheMirrorofTwilight,"The Mirror of Twilight",1073758276,0,0,571,2817,2480,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4551,TheTwilightRivulet,"The Twilight Rivulet",1073758276,0,0,571,2817,2484,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4552,TheDecrepitFlow,"The Decrepit Flow",1073758276,0,0,571,2817,2488,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4553,ForlornWoods,"Forlorn Woods",1073758276,0,0,571,2817,2492,0,0,0,0,0,0,0,0,675,-1,0,89,80,0,15,0,0,0,0
4554,RuinsofShandaral,"Ruins of Shandaral",1073758276,0,0,571,2817,2496,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4555,TheAzureFront,"The Azure Front",1073758276,0,0,571,2817,2500,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4556,VioletStand,"Violet Stand",1073758276,0,0,571,2817,2504,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4557,TheUnboundThicket,"The Unbound Thicket",1073758276,0,0,571,2817,2508,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4558,Sunreaver'sCommand,"Sunreaver's Command",1073758276,0,0,571,2817,2512,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4559,Windrunner'sOverlook,"Windrunner's Overlook",1073758276,0,0,571,2817,2516,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4560,TheUnderbelly,"The Underbelly",1073760552,0,0,571,4395,2519,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,45,0,0,0,0
4564,Karasus'Landing,"Krasus' Landing",1073760552,0,0,571,4395,2531,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
4567,TheVioletHold,"The Violet Hold",1073760552,0,0,571,4395,2540,0,433,0,0,0,0,0,0,675,-1,0,0,0,0,47,0,0,0,0
4568,TheEventide,"The Eventide",1073760552,0,0,571,4395,2543,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,47,0,0,0,0
4569,SewerExitPipeInterior,"Sewer Exit Pipe",1073760552,0,0,571,4395,2546,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
4570,DalaranSewerDueling,"Circle of Wills",1073760616,0,0,571,4395,2549,0,0,0,0,0,0,0,0,675,-1,0,89,0,0,45,0,0,0,0
4571,SilverwingFlagRoom,"Silverwing Flag Room",1073741824,0,0,489,3277,2552,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
4572,WarsongFlagRoom,"Warsong Flag Room",1073741824,0,0,489,3277,2556,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
4575,WintergraspFortress,"Wintergrasp Fortress",1224753153,0,0,571,4197,2564,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4576,CentralBridge,"Central Bridge",1224753153,0,0,571,4197,2567,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4577,EasternBridge,"Eastern Bridge",1224753153,0,0,571,4197,2570,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4578,WesternBridge,"Western Bridge",1090535425,0,0,571,4197,2573,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4579,Dubra'Jin,Dubra'Jin,1073758276,0,0,571,66,2577,0,0,0,0,0,0,0,0,675,-1,0,89,77,0,15,0,0,0,0
4580,Crusaders'Pinnacle,"Crusaders' Pinnacle",1073758277,0,0,571,210,2579,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4581,FlamewatchTower,"Flamewatch Tower",1224753153,0,0,571,4197,2582,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4582,WintersEdgeTower,"Winter's Edge Tower",1224753153,0,0,571,4197,2585,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4583,ShadowsightTower,"Shadowsight Tower",1224753153,0,0,571,4197,2588,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4584,TheFieldofFlames,"The Cauldron of Flames",1224753153,0,0,571,4197,2591,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4585,TheFrozenPool,"Glacial Falls",1224753153,0,0,571,4197,2594,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4586,TheWindyBluffs,"Windy Bluffs",1224753153,0,0,571,4197,2597,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4587,TheForestofShadows,"The Forest of Shadows",1224753153,0,0,571,4197,2600,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4588,Blackwatch,Blackwatch,1073758277,0,0,571,210,2603,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4589,TheChilledQuagmire,"The Chilled Quagmire",1224736769,0,0,571,4197,2606,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4590,TheSteppeofLife,"The Steppe of Life",1224753153,0,0,571,4197,2609,0,0,0,0,0,0,0,0,0,-1,0,0,80,0,13,0,0,0,0
4591,SilentVigil,"Silent Vigil",1073758277,0,0,571,210,2613,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4592,Gimorak'sDen,"Gimorak's Den",1073758273,0,0,571,67,2615,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4593,ThePitofFiends,"The Pit of Fiends",1073758277,0,0,571,210,2619,0,0,0,0,0,0,0,0,675,-1,0,0,79,0,15,0,0,0,0
4594,BattlescarSpire,"Battlescar Spire",1073758277,0,0,571,210,2622,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4595,HallofHorrors,"Hall of Horrors",1073758277,0,0,571,210,2625,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4596,TheCircleofSuffering,"The Circle of Suffering",1073758277,0,0,571,210,2628,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
4597,RiseofSuffering,"Rise of Suffering",1073758277,0,0,571,210,2630,0,0,0,0,0,0,0,0,675,-1,0,0,80,0,15,0,0,0,0
