ID,IconFileDataID,ClassID,SubclassID,Sound_override_subclassID,Material,InventoryType,SheatheType,ItemGroupSoundsID
58122,458329,4,3,-1,5,7,0,11
58139,446909,4,2,-1,8,20,0,7
58141,237388,12,0,-1,7,0,0,20
58142,464026,0,8,-1,3,0,0,17
58143,464027,0,2,-1,3,0,0,17
58144,464025,0,2,-1,3,0,0,17
58145,463923,0,1,-1,3,0,0,17
58146,463920,0,1,-1,3,0,0,17
58147,132845,12,0,0,4,0,0,24
58148,463921,0,2,-1,3,0,0,17
58156,134920,0,8,-1,7,0,0,7
58165,132835,12,0,-1,4,0,0,22
58166,133461,12,0,-1,4,0,0,19
58167,136046,0,8,-1,4,0,0,9
58168,294481,12,0,-1,4,0,0,9
58169,134226,12,0,0,4,0,0,8
58170,0,0,8,-1,6,0,0,9
58171,135465,12,0,-1,4,0,0,15
58172,391128,2,3,-1,1,26,0,8
58177,237446,12,0,0,4,0,0,20
58178,237451,12,0,-1,4,0,0,0
58179,132729,12,0,-1,4,0,0,19
58180,134328,4,0,-1,3,12,0,20
58181,511713,4,0,-1,3,12,0,14
58184,443373,4,0,-1,3,12,0,14
58185,414296,4,0,-1,5,11,0,14
58187,335911,4,0,-1,3,11,0,24
58188,414288,4,0,-1,3,11,0,14
58189,414296,4,0,-1,3,11,0,14
58190,463833,4,1,-1,7,16,0,7
58192,464509,4,1,-1,7,16,0,7
58193,462531,4,1,-1,7,16,0,7
58194,465111,4,1,-1,7,16,0,7
58195,463914,4,4,-1,6,8,0,11
58197,467094,4,4,-1,6,8,0,11
58198,466268,4,4,-1,6,8,0,11
58199,466267,4,3,-1,5,8,0,10
58200,133710,12,0,-1,4,0,0,0
58201,134817,12,0,-1,4,0,0,17
58202,132622,12,0,-1,4,0,0,13
58203,133037,12,0,-1,4,0,0,17
58204,134438,12,0,-1,4,0,0,17
58205,132597,12,0,-1,4,0,0,12
58224,132995,12,0,-1,1,0,0,11
58228,135442,12,0,-1,4,0,0,0
58231,135009,4,4,-1,6,5,0,8
58232,135005,4,3,-1,5,5,0,10
58233,135005,4,4,-1,6,5,0,8
58234,135009,4,2,-1,7,5,0,7
58235,132722,4,3,-1,5,5,0,11
58236,134177,12,0,-1,4,0,0,15
58239,134799,12,0,-1,4,0,0,0
58240,135018,4,3,-1,5,5,0,10
58241,134465,12,0,-1,4,0,0,22
58242,135020,4,4,-1,6,5,0,8
58248,132724,4,4,-1,6,5,0,8
58249,133641,12,0,-1,4,0,0,15
58250,135263,12,0,-1,4,0,0,12
58251,133731,12,0,-1,4,0,0,12
58252,236549,12,0,-1,4,0,0,15
58253,308321,12,0,-1,4,0,0,8
58254,135233,12,0,0,4,0,0,22
58255,133153,4,0,-1,4,1,0,7
58256,132824,0,5,-1,3,0,0,17
58257,132826,0,5,-1,3,0,0,17
58258,133751,0,5,-1,4,0,0,16
58259,133947,0,5,-1,4,0,0,16
58260,134057,0,5,-1,4,0,0,16
58261,133991,0,5,-1,4,0,0,16
58262,133903,0,5,-1,4,0,0,15
58263,237349,0,5,-1,4,0,0,15
58264,133977,0,5,-1,4,0,0,16
58265,133999,0,5,-1,4,0,0,16
58266,134530,0,5,-1,4,0,0,16
58267,134343,0,5,-1,4,0,0,16
58270,135482,2,15,-1,2,26,0,8
58272,135482,2,4,-1,2,13,0,12
58275,134051,0,5,-1,4,0,0,16
58276,133992,0,5,-1,4,0,0,16
58277,133899,0,5,-1,4,0,0,15
58278,133997,0,5,-1,4,0,0,16
58279,134533,0,5,-1,4,0,0,16
58281,136067,12,0,-1,4,0,0,22
58282,134336,12,0,-1,4,0,0,22
58284,446137,4,1,-1,7,3,0,7
58285,446099,4,1,-1,7,20,0,7
58287,446118,4,1,-1,7,1,0,7
58288,446109,4,1,-1,7,10,0,7
58289,446099,4,1,-1,7,5,0,7
58292,354435,0,8,-1,4,0,0,9
58293,457810,4,3,-1,5,9,0,10
58294,458002,4,3,-1,5,3,0,10
58295,457951,4,3,-1,5,7,0,10
58296,457924,4,3,-1,5,1,0,10
58297,457882,4,3,-1,5,10,0,10
58298,457834,4,3,-1,5,5,0,10
58299,457756,4,3,-1,5,8,0,10
58300,457729,4,3,-1,5,6,0,10
58303,446100,4,1,-1,7,20,0,7
58305,446119,4,1,-1,7,1,0,7
58307,446100,4,1,-1,7,5,0,7
58308,446082,4,1,-1,7,8,0,7
58309,446073,4,1,-1,7,6,0,7
58316,446101,4,1,-1,7,5,0,7
58321,457931,4,2,-1,8,7,0,7
58335,457779,4,2,-1,8,9,0,7
58338,457896,4,2,-1,8,1,0,7
58341,457737,4,2,-1,8,8,0,7
58342,457701,4,2,-1,8,6,0,7
58343,367812,4,3,-1,5,9,0,10
58344,367816,4,3,-1,5,3,0,10
58345,367815,4,3,-1,5,7,0,10
58346,367814,4,3,-1,5,1,0,10
58347,367843,4,3,-1,5,10,0,10
58348,367813,4,3,-1,5,5,0,10
58349,367811,4,3,-1,5,8,0,10
58350,367810,4,3,-1,5,6,0,10
58351,457808,4,3,-1,5,9,0,10
58352,458000,4,3,-1,5,3,0,10
58353,457949,4,3,-1,5,7,0,10
58354,457922,4,3,-1,5,1,0,10
58355,457880,4,3,-1,5,10,0,10
58356,457832,4,3,-1,5,5,0,10
58357,457754,4,3,-1,5,8,0,10
58358,457727,4,3,-1,5,6,0,10
58361,250627,12,0,-1,4,0,0,9
58363,237447,12,0,-1,4,0,0,19
58364,133469,12,0,-1,4,0,0,20
58366,133600,12,0,-1,4,0,0,7
58367,383957,2,5,-1,1,17,1,9
58368,361370,4,2,-1,8,6,0,7
58369,361371,4,2,-1,8,8,0,7
58370,361373,4,2,-1,8,5,0,7
58371,361374,4,2,-1,8,10,0,7
58372,361375,4,2,-1,8,1,0,7
58373,361376,4,2,-1,8,7,0,7
58374,361377,4,2,-1,8,3,0,7
58375,361372,4,2,-1,8,9,0,7
58378,457821,4,2,-1,8,5,0,7
58379,457863,4,2,-1,8,10,0,7
58380,457908,4,2,-1,8,1,0,7
58382,457986,4,2,-1,8,3,0,7
58383,457791,4,2,-1,8,9,0,7
58392,446076,4,1,-1,7,6,0,7
58393,446085,4,1,-1,7,8,0,7
58394,446103,4,1,-1,7,5,0,7
58395,446113,4,1,-1,7,10,0,7
58396,446122,4,1,-1,7,1,0,7
58398,446103,4,1,-1,7,20,0,7
58400,446094,4,1,-1,7,9,0,7
58412,446077,4,1,-1,7,6,0,7
58413,446086,4,1,-1,7,8,0,7
58414,446104,4,1,-1,7,5,0,7
58415,446114,4,1,-1,7,10,0,7
58416,446123,4,1,-1,7,1,0,7
58417,446133,4,1,-1,7,7,0,7
58418,446104,4,1,-1,7,20,0,7
58419,446142,4,1,-1,7,3,0,7
58420,446095,4,1,-1,7,9,0,7
58421,446075,4,1,-1,7,6,0,7
58423,446102,4,1,-1,7,5,0,7
58424,446112,4,1,-1,7,10,0,7
58425,446121,4,1,-1,7,1,0,7
58426,446131,4,1,-1,7,7,0,7
58428,446140,4,1,-1,7,3,0,7
58430,457717,4,4,-1,6,6,0,8
58431,457768,4,4,-1,6,8,0,8
58432,457846,4,4,-1,6,5,0,8
58433,457888,4,4,-1,6,10,0,8
58434,457912,4,4,-1,6,1,0,8
58435,457963,4,4,-1,6,7,0,8
58437,457795,4,4,-1,6,9,0,8
58438,457715,4,4,-1,6,6,0,8
58439,457766,4,4,-1,6,8,0,8
58440,457844,4,4,-1,6,5,0,8
58441,457886,4,4,-1,6,10,0,8
58442,457910,4,4,-1,6,1,0,8
58443,457961,4,4,-1,6,7,0,8
58444,457988,4,4,-1,6,3,0,8
58445,457793,4,4,-1,6,9,0,8
58446,363206,4,4,-1,6,6,0,8
58447,363207,4,4,-1,6,8,0,8
58448,366402,4,4,-1,6,5,0,8
58449,367889,4,4,-1,6,10,0,8
58450,363210,4,4,-1,6,1,0,8
58451,363211,4,4,-1,6,7,0,8
58452,363212,4,4,-1,6,3,0,8
58453,363209,4,4,-1,6,9,0,8
58454,457708,4,3,-1,5,6,0,10
58455,457750,4,3,-1,5,8,0,10
58456,457828,4,3,-1,5,5,0,10
58458,457903,4,3,-1,5,1,0,10
58460,457981,4,3,-1,5,3,0,10
58461,457786,4,3,-1,5,9,0,10
58462,457706,4,3,-1,5,6,0,10
58463,457748,4,3,-1,5,8,0,10
58464,457826,4,3,-1,5,5,0,10
58465,457859,4,3,-1,5,10,0,10
58466,457901,4,3,-1,5,1,0,10
58468,457979,4,3,-1,5,3,0,10
58470,370252,2,10,-1,2,17,2,13
58471,359725,4,3,-1,5,6,0,10
58472,359726,4,3,-1,5,8,0,10
58473,359728,4,3,-1,5,5,0,10
58474,359729,4,3,-1,5,10,0,10
58475,359730,4,3,-1,5,1,0,10
58476,359731,4,3,-1,5,7,0,10
58477,359732,4,3,-1,5,3,0,10
58478,359727,4,3,-1,5,9,0,10
58479,372947,2,10,-1,2,17,2,13
58480,466847,7,7,-1,4,0,0,8
58481,467095,4,3,-1,5,8,0,10
58482,461796,4,2,-1,8,8,0,7
58484,461126,4,2,-1,8,8,0,7
58485,464774,4,1,-1,7,8,0,7
58486,466083,4,1,-1,7,8,0,7
58487,463898,0,1,-1,3,0,0,17
58488,463547,0,1,-1,3,0,0,17
58489,463902,0,1,-1,3,0,0,17
58491,305703,12,0,-1,4,0,0,15
58500,134089,12,0,-1,4,0,0,24
58501,237286,12,0,-1,1,0,0,24
58502,134739,12,0,-1,4,0,0,17
58503,349503,12,0,-1,4,0,0,15
58552,135706,2,15,-1,1,22,3,8
58563,135407,2,7,-1,1,22,3,8
58779,134321,12,0,-1,4,0,0,22
58783,132780,12,0,-1,4,0,0,24
58784,135442,12,0,-1,4,0,0,24
58787,349504,12,0,-1,4,0,0,15
58788,236553,12,0,-1,4,0,0,16
58789,394796,2,18,-1,1,26,5,12
58793,383596,2,2,-1,1,15,4,8
58797,392103,2,2,-1,1,15,4,8
58802,388495,2,10,10,2,17,1,9
58809,133900,12,0,-1,4,0,0,15
58810,133670,1,1,-1,8,18,0,18
58811,134712,12,0,-1,4,0,0,17
58812,134264,12,0,-1,4,0,0,7
58813,134267,12,0,-1,4,0,0,7
58837,369226,2,13,-1,1,13,7,9
58840,371788,2,15,-1,1,13,3,8
58842,376248,2,4,-1,1,13,3,8
58843,376716,2,4,-1,1,13,3,8
58844,367600,2,5,-1,2,17,1,9
58845,134088,12,0,-1,4,0,0,24
58856,348532,12,0,-1,4,0,0,15
58860,236352,12,0,-1,4,0,0,7
58864,133303,12,0,-1,4,0,0,16
58865,133345,15,0,0,4,0,0,24
58866,134241,15,0,0,4,0,0,24
58877,134444,12,0,-1,4,0,0,22
58880,134324,12,0,-1,4,0,0,23
58882,134144,12,0,-1,4,0,0,18
58883,134142,12,0,-1,4,0,0,18
58885,132846,12,0,-1,4,0,0,22
58886,134120,12,0,-1,1,0,0,22
58887,237388,12,0,-1,4,0,0,19
58888,237382,12,0,-1,4,0,0,19
58889,237133,12,0,-1,4,0,0,19
58890,237245,12,0,-1,4,0,0,19
58891,237299,12,0,-1,4,0,0,15
58892,350570,12,0,-1,4,0,0,15
58893,237328,12,0,-1,4,0,0,15
58894,133017,12,0,-1,4,0,0,9
58897,133812,12,0,-1,4,0,0,7
58898,134944,12,0,-1,4,0,0,19
58903,133752,4,0,-1,4,23,0,16
58928,135586,2,6,-1,4,17,2,9
58930,135144,2,10,-1,2,17,2,9
58932,132761,12,0,-1,7,0,0,18
58934,237339,12,0,-1,4,0,0,15
58936,237173,12,0,-1,4,0,0,19
58937,237381,12,0,-1,4,0,0,19
58944,132996,12,0,-1,1,0,0,9
58945,133933,12,0,-1,4,0,0,15
58948,135493,2,8,8,2,17,0,12
58951,396545,12,0,-1,4,0,0,15
58952,134441,12,0,-1,4,0,0,8
58953,135508,12,0,-1,4,0,0,9
58954,303690,12,0,-1,4,0,0,8
58955,135292,12,0,-1,4,0,0,15
58956,133694,12,0,-1,4,0,0,7
58957,133288,12,0,-1,4,0,0,24
58958,133721,12,0,-1,4,0,0,15
58959,132182,12,0,-1,4,0,0,22
58960,350869,12,0,-1,4,0,0,15
58963,134382,12,0,-1,4,0,0,22
58964,134448,12,0,-1,4,0,0,12
58965,133209,12,0,-1,4,0,0,7
58967,237377,12,0,-1,4,0,0,9
58973,135213,2,6,-1,1,17,2,9
58977,134957,4,6,-1,6,14,4,9
58978,370770,2,13,-1,1,13,7,8
58997,133479,2,4,-1,2,13,3,22
59000,135576,2,1,-1,1,17,1,13
59003,135613,2,3,-1,1,26,1,12
59005,135637,2,15,-1,1,13,3,12
59024,135144,2,10,-1,2,17,2,21
59025,135573,2,1,-1,1,17,1,9
59029,132817,0,5,-1,3,0,0,17
59031,133250,12,0,-1,4,0,0,24
59032,133269,12,0,-1,4,0,0,24
59034,134521,12,0,-1,4,0,0,9
59035,237453,12,0,-1,4,0,0,24
59036,236995,12,0,-1,4,0,0,13
59037,236996,12,0,-1,4,0,0,13
59040,135224,2,10,-1,2,17,2,9
59042,135223,2,10,-1,2,17,2,9
59054,132763,12,0,-1,4,0,0,13
59057,132767,12,0,-1,4,0,0,24
59058,135469,12,0,-1,4,0,0,21
59059,132566,12,0,-1,4,0,0,7
59061,132594,12,0,-1,4,0,0,12
59062,134858,12,0,-1,4,0,0,17
59092,135047,4,4,-1,6,3,0,8
59095,132508,4,4,-1,6,6,0,8
59096,134249,4,0,-1,4,23,0,21
59102,133058,2,5,-1,2,17,1,9
59117,463913,4,4,-1,6,6,0,11
59118,467096,4,4,-1,6,9,0,11
59119,466271,4,3,-1,5,5,0,10
59120,461826,4,2,-1,8,3,0,7
59121,414288,4,0,-1,5,11,0,14
59122,375468,2,15,-1,1,13,3,8
59123,133645,12,0,-1,4,0,0,18
59142,133799,12,0,-1,4,0,0,24
59144,386095,12,0,-1,8,0,0,22
59146,134174,12,0,-1,4,0,0,15
59147,136072,12,0,-1,4,0,0,15
59148,133168,12,0,-1,4,0,0,7
59151,132384,12,0,-1,4,0,0,9
59152,136041,12,0,-1,4,0,0,7
59153,134570,12,0,-1,4,0,0,15
59158,330604,2,15,-1,1,13,3,8
59170,236978,4,4,-1,6,9,0,8
59211,132966,4,4,-1,6,10,0,8
59215,134661,4,4,-1,6,7,0,8
59217,466082,4,1,-1,6,6,0,7
59218,461148,4,2,-1,8,3,0,7
59219,464778,4,1,-1,7,1,0,7
59220,414298,4,0,-1,3,11,0,14
59222,466287,4,3,-1,5,3,0,10
59223,469742,4,2,-1,8,10,0,7
59224,133572,4,0,-1,3,12,0,14
59225,463917,4,4,-1,6,10,0,11
59226,134536,12,0,0,4,0,0,8
59227,135242,0,5,-1,4,0,0,22
59228,237413,0,5,-1,4,0,0,16
59230,134798,0,5,-1,3,0,0,17
59232,350561,0,5,-1,4,0,0,15
59233,134063,4,0,-1,3,11,0,24
59239,134333,2,19,-1,2,26,3,21
59246,135150,2,10,-1,2,17,2,21
59259,458000,4,4,-1,6,3,0,8
59290,132451,2,0,-1,1,13,3,12
59310,467097,4,3,-1,5,9,0,10
59311,466288,4,4,-1,6,3,0,11
59312,461130,4,2,-1,8,1,0,7
59313,466086,4,1,-1,7,10,0,7
59314,372198,2,19,-1,2,26,3,21
59316,467098,4,4,-1,6,5,0,11
59317,467104,4,4,-1,6,7,0,11
59319,466971,4,0,-1,3,2,0,14
59320,375467,2,2,-1,2,15,4,8
59322,466084,4,1,-1,7,9,0,7
59323,133046,12,0,-1,4,0,0,13
59324,467101,4,3,-1,5,10,0,10
59325,464780,4,1,-1,7,3,0,7
59326,133706,4,0,-1,3,12,0,14
59327,402660,4,6,-1,6,14,4,9
59329,461797,4,2,-1,8,9,0,7
59330,352658,2,1,-1,1,17,1,9
59331,466285,4,3,-1,5,7,0,10
59332,134895,4,0,-1,3,12,0,14
59333,369281,2,7,-1,1,13,3,8
59335,461128,4,2,-1,8,20,0,7
59336,462535,4,1,-1,7,7,0,7
59337,466091,4,1,-1,7,3,0,7
59340,466272,4,4,-1,6,5,0,11
59342,467093,4,4,-1,6,6,0,11
59343,461825,4,2,-1,8,7,0,7
59344,463918,4,4,-1,6,1,0,11
59345,134187,12,0,-1,4,0,0,23
59347,369410,2,4,-1,1,13,3,8
59349,462523,4,1,-1,6,6,0,7
59352,466273,4,4,-1,1,10,0,11
59353,461147,4,2,-1,8,7,0,7
59354,443375,4,0,-1,3,12,0,14
59355,466269,4,3,-1,5,9,0,10
59356,463932,4,4,-1,6,3,0,11
59361,133688,12,0,-1,4,0,0,20
59363,133343,12,0,-1,4,0,0,14
59364,354436,2,2,-1,2,15,4,12
59367,347429,2,3,-1,1,26,1,8
59375,359499,4,4,-1,6,10,0,8
59379,457958,4,4,-1,6,7,0,8
59383,359494,4,4,-1,6,6,0,8
59386,359495,4,4,-1,6,8,0,8
59390,457763,4,4,-1,6,8,0,8
59391,457898,4,4,-1,6,1,0,8
59399,364327,4,2,-1,8,10,0,7
59400,457995,4,3,-1,5,3,0,10
59401,457998,4,4,-1,6,3,0,8
59402,457849,4,4,-1,6,5,0,8
59404,366054,4,4,-1,6,6,0,8
59441,133304,4,0,-1,3,12,0,14
59442,466975,4,0,-1,3,2,0,14
59443,369279,2,0,-1,1,13,3,8
59444,396546,4,6,-1,1,14,4,9
59450,466266,4,4,-1,6,6,0,11
59451,461127,4,2,-1,8,9,0,7
59452,466087,4,1,-1,7,1,0,7
59453,351457,4,2,-1,7,1,0,7
59454,464776,4,1,-1,7,20,0,7
59459,369410,2,4,-1,2,13,3,8
59461,443377,4,0,-1,3,12,0,14
59463,373990,2,7,-1,1,13,3,8
59468,462526,4,1,-1,7,20,0,7
59470,463915,4,4,-1,6,9,0,11
59472,466274,4,3,-1,5,10,0,10
59473,443370,4,0,-1,3,12,0,14
59475,464775,4,1,-1,7,9,0,7
59476,466284,4,4,-1,6,7,0,11
59477,237293,3,9,-1,3,0,0,8
59478,237293,3,5,-1,3,0,0,8
59479,237293,3,7,-1,3,0,0,8
59480,237293,3,6,-1,3,0,0,8
59481,467103,4,3,-1,5,1,0,10
59482,466085,4,1,-1,7,20,0,7
59483,466974,4,0,-1,5,2,0,14
59484,354435,4,0,-1,8,23,0,19
59486,463916,4,4,-1,6,5,0,11
59487,467102,4,4,-1,6,1,0,11
59490,461822,4,2,-1,8,1,0,7
59492,367600,2,5,-1,1,17,1,9
59496,237293,3,8,-1,3,0,0,8
59497,466270,4,4,-1,6,9,0,11
59498,462527,4,1,-1,7,10,0,7
59499,467105,4,3,-1,5,7,0,10
59500,443381,4,0,-1,3,12,0,14
59501,414289,4,0,-1,3,11,0,14
59503,463919,4,4,-1,6,7,0,11
59504,466276,4,3,-1,5,1,0,10
59506,443374,4,0,-1,3,12,0,14
59509,466275,4,4,-1,6,1,0,11
59510,467106,4,3,-1,5,3,0,10
59511,461129,4,2,-1,8,10,0,7
59512,466976,4,0,-1,3,2,0,14
59513,132774,4,0,-1,8,23,0,21
59515,443371,4,0,-1,3,12,0,14
59518,414290,4,0,-1,5,11,0,14
59519,135757,4,0,-1,3,12,0,14
59520,443380,4,0,-1,3,12,0,14
59521,372849,2,7,-1,1,13,3,8
59522,134243,13,0,-1,4,0,0,8
59523,132790,12,0,-1,4,0,0,17
59524,133717,12,0,-1,4,0,0,12
59559,132945,4,4,-1,6,10,0,8
59560,135151,2,10,-1,4,17,2,21
59565,132628,4,4,-1,6,5,0,8
59572,132549,4,4,-1,6,8,0,8
59591,134962,4,6,-1,2,14,4,13
59592,135654,2,19,-1,2,26,3,8
59593,134953,4,6,-1,1,14,4,8
59594,463555,0,0,-1,8,0,0,24
59595,463888,0,0,-1,8,0,0,24
59596,465878,0,0,-1,8,0,0,8
59597,254109,15,2,-1,4,0,0,8
59599,346991,2,3,-1,1,26,1,8
59602,414302,4,0,-1,3,11,0,14
59607,414292,4,0,-1,3,11,0,14
59614,386826,2,5,-1,2,17,1,13
59617,132798,4,0,-1,4,12,0,14
59619,136125,4,0,-1,4,2,0,14
59626,237403,15,0,-1,2,0,0,22
59630,237406,4,0,-1,4,12,0,24
59631,135652,2,16,-1,1,25,0,8
59637,135464,15,0,-1,2,0,0,24
59647,380836,2,8,-1,1,17,1,13
59661,463463,4,0,-1,4,12,0,24
59685,132619,4,0,-1,4,12,0,7
59707,134333,4,0,-1,4,12,0,21
59719,133297,4,0,-1,4,2,0,14
59742,414297,4,0,-1,3,11,0,14
59743,376833,2,6,1,1,17,1,13
59746,376833,2,6,-1,2,17,1,13
59769,426498,4,2,-1,8,20,0,7
59791,465109,4,1,-1,7,16,0,7
59792,237187,4,0,-1,4,12,0,22
59793,133316,4,0,-1,4,2,0,14
59798,383957,2,1,-1,1,17,1,13
60203,134140,12,0,-1,1,0,0,8
60205,133622,12,0,-1,4,0,0,23
60206,134825,12,0,-1,4,0,0,17
60207,237393,12,0,-1,4,0,0,15
60212,135142,12,0,-1,4,0,0,21
60213,134835,12,0,-1,4,0,0,17
60214,237451,12,0,-1,4,0,0,20
60216,466036,15,2,-1,4,0,0,8
60217,465841,1,4,-1,8,18,0,8
60218,466035,1,9,-1,8,18,0,8
60223,134536,0,0,-1,8,0,0,9
60224,465836,7,1,-1,8,0,0,24
60225,134547,12,0,-1,4,0,0,11
60226,414298,4,0,-1,5,11,0,14
60227,133337,4,0,-1,3,2,0,14
60233,135855,4,0,-1,3,12,0,14
60247,464777,4,1,-1,7,10,0,7
60249,462528,4,1,-1,7,1,0,7
60252,462536,4,1,-1,7,3,0,7
60263,134079,12,0,-1,4,0,0,24
60265,134743,0,1,-1,7,0,0,17
60268,134034,0,5,-1,4,0,0,16
60269,132806,0,5,-1,4,0,0,17
60270,134448,12,0,-1,4,0,0,22
60271,132187,12,0,-1,4,0,0,7
60272,132185,12,0,-1,4,0,0,7
60273,348536,12,0,-1,4,0,0,21
60274,135446,12,0,-1,4,0,0,22
60296,133650,12,0,-1,4,0,0,18
60297,134025,12,0,0,4,0,0,15
60333,132844,12,0,-1,4,0,0,17
60335,348519,1,0,-1,8,18,0,18
60336,236946,15,0,-1,4,0,0,22
60337,348555,12,0,-1,4,0,0,15
60338,135410,2,7,-1,1,13,3,8
60340,467100,4,4,-1,6,10,0,11
60343,467107,4,4,-1,6,3,0,11
60345,466273,4,4,-1,6,10,0,11
60364,236191,0,8,-1,4,0,0,15
60370,133459,12,0,-1,4,0,0,7
60382,135314,0,8,-1,4,0,0,8
60383,132149,12,0,-1,4,0,0,12
60384,133878,12,0,-1,4,0,0,8
60400,134415,12,0,-1,4,0,0,22
60402,133857,12,0,-1,4,0,0,15
60404,134163,12,0,-1,4,0,0,15
60407,133860,0,0,-1,4,0,0,8
60408,367597,4,4,-1,6,5,0,11
60409,367598,4,4,-1,6,10,0,11
60410,367599,4,4,-1,6,1,0,11
60411,367601,4,4,-1,6,7,0,11
60412,367602,4,4,-1,6,3,0,11
60413,463004,4,4,-1,6,5,0,11
60414,463006,4,4,-1,6,10,0,11
60415,463008,4,4,-1,6,1,0,11
60416,463009,4,4,-1,6,7,0,11
60417,463013,4,4,-1,6,3,0,11
60418,436748,4,4,-1,6,5,0,11
60419,436749,4,4,-1,6,10,0,11
60420,436750,4,4,-1,6,1,0,11
60421,436751,4,4,-1,6,7,0,11
60422,436752,4,4,-1,6,3,0,11
60423,463003,4,3,-1,5,5,0,10
60424,463005,4,3,-1,5,10,0,10
60425,463007,4,3,-1,5,1,0,10
60426,463010,4,3,-1,5,7,0,10
60427,463012,4,3,-1,5,3,0,10
60428,464191,4,3,-1,5,5,0,10
60429,464192,4,3,-1,5,10,0,10
60430,464193,4,3,-1,5,1,0,10
60431,464194,4,3,-1,5,7,0,10
60432,464195,4,3,-1,5,3,0,10
60443,459039,4,2,-1,8,10,0,7
60444,459040,4,2,-1,8,1,0,7
60445,459042,4,2,-1,8,7,0,7
60446,459038,4,2,-1,8,20,0,7
60447,459043,4,2,-1,8,3,0,7
60459,368865,4,2,-1,8,10,0,7
60460,368866,4,2,-1,8,1,0,7
60461,368867,4,2,-1,8,7,0,7
60463,426395,4,1,-1,7,10,0,7
60464,426396,4,1,-1,7,1,0,7
60465,426397,4,1,-1,7,7,0,7
60466,426394,4,1,-1,7,20,0,7
60467,426398,4,1,-1,7,3,0,7
60468,414286,4,1,-1,7,10,0,7
60469,414287,4,1,-1,7,1,0,7
60470,414305,4,1,-1,7,7,0,7
60471,414285,4,1,-1,7,20,0,7
60472,414306,4,1,-1,7,3,0,7
60478,464977,4,1,-1,7,10,0,7
60479,464978,4,1,-1,7,1,0,7
60480,464979,4,1,-1,7,7,0,7
60481,367301,4,1,-1,7,20,0,7
60482,464980,4,1,-1,7,3,0,7
60487,134578,12,0,-1,1,0,0,22
60490,132453,12,0,-1,1,0,0,9
60496,133972,12,0,-1,4,0,0,0
60498,465877,0,0,-1,4,0,0,8
60499,236991,12,0,-1,4,0,0,9
60501,135231,12,0,-1,4,0,0,22
60502,237425,12,0,-1,4,0,0,23
60503,134839,12,0,-1,4,0,0,17
60504,133271,12,0,-1,4,0,0,24
60505,462998,4,4,-1,6,6,0,11
60508,367594,4,4,-1,6,6,0,11
60509,367595,4,4,-1,6,8,0,11
60512,436747,4,4,-1,6,9,0,11
60513,436746,4,4,-1,6,8,0,11
60516,463000,4,4,-1,6,8,0,11
60520,463002,4,4,-1,6,9,0,11
60521,436745,4,4,-1,6,6,0,11
60523,367596,4,4,-1,6,9,0,11
60533,464188,4,3,-1,5,6,0,10
60534,464189,4,3,-1,5,8,0,10
60535,464190,4,3,-1,5,9,0,10
60554,462999,4,3,-1,5,8,0,10
60555,462997,4,3,-1,5,6,0,10
60559,463001,4,3,-1,5,9,0,10
60574,399040,0,8,-1,4,0,0,22
60575,399040,12,0,-1,8,0,0,22
60577,237393,15,0,-1,3,0,0,16
60580,459036,4,2,-1,8,6,0,7
60581,459037,4,2,-1,8,8,0,7
60582,464976,4,2,-1,8,9,0,7
60586,368862,4,2,-1,8,6,0,7
60587,368863,4,2,-1,8,8,0,7
60591,368864,4,2,-1,8,9,0,7
60612,426391,4,1,-1,7,6,0,7
60613,426392,4,1,-1,7,8,0,7
60616,135028,12,0,-1,4,8,0,7
60617,135028,12,0,-1,4,10,0,7
60618,135028,12,0,-1,4,16,0,7
60619,135028,12,0,-1,4,4,0,7
60620,135028,12,0,-1,4,9,0,7
60622,357813,12,0,-1,3,1,0,0
60624,135028,12,0,-1,7,20,0,0
60625,135015,12,0,-1,7,20,0,0
60626,367300,4,1,-1,7,6,0,7
60628,426393,4,1,-1,7,9,0,7
60630,464974,4,1,-1,7,8,0,7
60634,464975,4,1,-1,7,9,0,7
60635,414284,4,1,-1,7,9,0,7
60636,414283,4,1,-1,7,8,0,7
60637,414282,4,1,-1,7,6,0,7
60638,134170,12,0,-1,4,0,0,15
60643,136222,12,0,-1,4,0,0,17
60645,133422,4,0,-1,5,11,0,14
60660,133336,4,0,-1,5,2,0,14
60677,134327,12,0,-1,4,0,0,20
60678,133710,12,0,-1,4,0,0,10
60679,134186,12,0,-1,4,0,0,23
60680,133633,0,8,-1,4,0,0,7
60681,133639,15,0,-1,4,0,0,18
60697,133730,2,19,-1,2,26,3,12
60708,134953,4,6,-1,6,14,4,13
60714,331438,2,3,-1,1,26,1,9
60715,132380,4,0,-1,4,23,0,17
60732,133067,12,0,-1,4,0,0,20
60734,133694,4,0,-1,7,1,0,7
60737,134196,12,0,-1,4,0,0,23
60738,348542,12,0,-1,4,0,0,22
60740,134418,7,11,-1,4,0,0,16
60741,134216,12,0,-1,4,0,0,23
60742,237414,12,0,-1,4,0,0,15
60743,237415,15,0,-1,4,0,0,15
60745,237448,12,0,-1,1,0,0,20
60746,135028,12,0,-1,4,1,0,7
60747,135139,12,0,-1,4,0,0,13
60748,133040,12,0,-1,4,0,0,9
60749,134153,0,8,-1,1,0,0,9
60750,135435,12,0,-1,4,0,0,13
