ID,Description_lang,Amount,Flags,Operator,CriteriaID,Parent,OrderIndex
12280,"Murky Water",1,2,0,16950,12078,12
12281,"Darkbrew Lager",1,2,0,17002,12078,1
12282,"Fresh-Squeezed Limeade",0,2,0,18609,12078,203
12283,"Sasparilla Sinker",0,2,0,18610,12078,204
12284,"Brewfest Brew",0,2,0,18611,12078,205
12285,"Barleybrew Gold",0,2,0,18613,12078,207
12286,"Crimson Stripe",0,2,0,18614,12078,208
12287,"Chuganpug's Delight",0,2,0,18616,12078,210
12288,"Thunder's Plunder",0,2,0,18612,12078,206
12289,"Promise of the Pandaren",0,2,0,18615,12078,209
12291,"Win a Strand of the Ancients battle without losing any siege vehicles.",0,0,4,0,0,0
12292,"Win a Strand of the Ancients battle without losing any siege vehicles",1,2,0,7634,12291,1
12294,"Lay an egg in Un'Goro Crater's Golakka Hot Springs as a rabbit during the Noblegarden celebration.",0,0,4,0,0,0
12295,"Lay a Noblegarden Egg in the Golakka Hot Springs.",1,2,0,9118,12294,1
12297,"Find your pet Spring Rabbit another one to love in each of the towns listed below.",0,0,4,0,0,0
12298,Dolanaar,1,0,0,9199,12297,2
12299,Goldshire,1,0,0,9200,12297,3
12300,Kharanos,1,0,0,9201,12297,4
12301,"Azure Watch",1,0,0,9121,12297,1
12303,"Possess the effects of Toasty Fire, Storm Power and Starlight at the same time in 25-player mode.",1,0,8,0,0,0
12304,Hodir,1,2,0,10229,12303,1
12305,Hodir,1,2,0,10238,12303,2
12306,Hodir,1,2,0,10239,12303,3
12308,"Defeat Flame Leviathan on the first try without anyone repairing their vehicle in 10-player mode.",0,0,4,0,0,0
12309,"Flame Leviathan",1,2,0,10044,12308,1
12312,Heartbreaker,0,0,0,10103,12311,4
12313,Orbit-uary,0,0,0,10100,12311,1
12314,"Lose Your Illusion",0,0,0,10107,12311,9
12315,"Knock, Knock, Knock on Wood",0,0,0,10108,12311,10
12316,"One Light in the Darkness",0,0,0,10112,12311,13
12317,"I Could Say That This Cache Was Rare",0,0,0,10106,12311,8
12318,"I Love the Smell of Saronite in the Morning",0,0,0,10110,12311,12
12319,"Crazy Cat Lady",0,0,0,10111,12311,7
12320,"Iron Dwarf, Medium Rare",0,0,0,10101,12311,3
12321,"I Choose You, Steelbreaker",0,0,0,10104,12311,5
12322,Firefighter,0,0,0,10464,12311,11
12323,"Stokin' the Furnace",0,0,0,10102,12311,2
12324,Disarmed,0,0,0,10105,12311,6
12326,"Defeat Hodir without any raid member being hit by Flash Freeze in 25-player mode.",0,0,4,0,0,0
12327,Hodir,1,2,0,10261,12326,1
12329,"Defeat Hodir without any friendly NPC dying in 25-player mode.",0,0,4,0,0,0
12330,Hodir,1,2,0,10260,12329,1
12332,"Ignis the Furnace Master kills (Ulduar 10 player)",0,0,4,0,0,0
12333,"Ignis the Furnace Master",1,0,0,9972,12332,1
12335,"Freya victories (Ulduar 10 player)",0,0,4,0,0,0
12336,Freya,1,0,0,10559,12335,1
12338,"Auriaya kills (Ulduar 10 player)",0,0,4,0,0,0
12339,Auriaya,1,0,0,9992,12338,1
12341,"Defeat every boss in Ulduar in 10-player mode.",0,0,4,0,0,0
12342,"The Siege of Ulduar",0,0,0,10027,12341,1
12343,"The Keepers of Ulduar",0,0,0,10029,12341,3
12344,"The Descent into Madness",0,0,0,10030,12341,4
12345,"The Antechamber of Ulduar",0,0,0,10028,12341,2
12347,"Kil'jaeden kills (Sunwell Plateau)",0,0,4,0,0,0
12348,Kil'jaeden,1,0,0,3261,12347,1
12351,Occu'thar,1,2,0,18093,12350,1
12353,"King Ymiron kills (Heroic Utgarde Pinnacle)",0,0,4,0,0,0
12354,"King Ymiron",1,0,0,5618,12353,1
12356,"Lich King 10-player raids completed (final boss killed)",1,0,5,0,0,0
12357,"Sartharion the Onyx Guardian",1,0,0,5138,12356,2
12358,Yogg-Saron,1,0,0,9994,12356,4
12359,Malygos,1,0,0,5137,12356,1
12360,"The Lich King",1,0,0,13342,12356,6
12361,Kel'Thuzad,1,0,0,5123,12356,3
12362,Anub'arak,1,0,0,12244,12356,5
12364,"Need rolls made on loot",0,0,4,0,0,0
12365,,0,0,0,3230,12364,1
12366,"Need rolls for loot",0,0,0,5802,12364,2
12368,"Kill 50 rookery whelps within 15 seconds.",0,0,4,0,0,0
12369,"Kill 50 rookery whelps within 15 seconds",50,1,0,7622,12368,1
12371,"Kill 5 players carrying seaforium in a single battle.",0,0,4,0,0,0
12372,"Kill 5 players carrying seaforium in a single battle",5,1,0,7629,12371,0
12375,Ashenvale,1,0,0,3112,12374,0
12376,Desolace,1,0,0,3113,12374,2
12377,Durotar,1,0,0,3114,12374,3
12378,"Dustwallow Marsh",1,0,0,3115,12374,4
12379,Feralas,1,0,0,3116,12374,5
12380,Mulgore,1,0,0,3117,12374,6
12381,"Northern Barrens",1,0,0,3121,12374,7
12382,Winterspring,1,0,0,3123,12374,13
12383,Silithus,1,0,0,3118,12374,8
12384,Tanaris,1,0,0,3120,12374,11
12385,"Stonetalon Mountains",1,0,0,3119,12374,10
12386,"Southern Barrens",1,0,0,17015,12374,9
12388,"Slay the following pests.",0,0,4,0,0,0
12389,Scorpion,1,0,8,0,12388,13
12390,"Roach (Pet)",1,0,0,19423,21529,1
12391,Scorpion,1,0,0,9370,12389,0
12392,Snake,1,0,0,9371,12399,0
12393,"Snake (Alternate)",1,0,0,19427,12399,1
12394,Spider,1,0,8,0,12388,2
12395,"Underbelly Rat",1,0,0,9373,12388,4
12396,Maggot,1,0,0,9365,21387,1
12397,"Adder (Pet)",1,0,0,19368,21556,0
12398,"Water Snake (Pet)",1,0,0,19438,21592,1
12399,Snake,1,0,8,0,12388,9
12400,"Zul'Drak Rat",1,0,0,9374,12388,7
12401,"Fjord Rat (Pet)",1,0,0,19439,21593,0
12402,"Gold Beetle",1,0,0,9363,21605,0
12403,"Water Snake",1,0,0,9366,21592,0
12404,"Snake (Pet)",1,0,0,19428,12399,2
12405,"Fjord Rat",1,0,0,9362,21593,1
12406,"Devouring Maggot (Pet)",1,0,0,19444,21590,0
12408,"Defeat Slad'ran in Gundrak on Heroic Difficulty without getting snake wrapped.",0,0,4,0,0,0
12409,Slad'ran,1,2,0,7363,12408,1
12411,"Dalaran Jewelcrafter's Tokens gained",0,0,4,0,0,0
12412,"Dalaran Jewelcrafter's Tokens gained",0,0,0,7263,12411,1
12415,"Nation of Adoration",0,0,0,6372,12414,6
12416,"Be Mine!",0,0,0,6362,12414,10
12417,"Flirt With Disaster",0,0,0,6367,12414,3
12418,Lonely?,0,0,0,6354,12414,4
12419,"I Pitied The Fool",0,0,0,6364,12414,12
12420,Shafted!,0,0,0,6352,12414,2
12421,"Sweet Tooth",0,0,0,6361,12414,9
12422,"My Love is Like a Red, Red Rose",0,0,0,6363,12414,11
12423,"The Rocket's Pink Glare",0,0,0,6357,12414,7
12424,Charming,0,0,0,6351,12414,1
12425,"Dangerous Love",0,0,0,6356,12414,5
12426,"Fistful of Love",0,0,0,6359,12414,8
12428,"Defeat Lady Deathwhisper with at least five different types of Cultists active at the time of her demise in 10-player mode.",1,0,8,0,0,0
12429,"Lady Deathwhisper",1,2,0,12995,12428,2
12430,"Lady Deathwhisper",1,2,0,12776,12428,1
12432,"Hidden Achievement for player variables",0,0,4,0,0,0
12449,"Defeat Nefarian while in a guild group.",1,0,8,0,0,0
12450,Nefarian,1,2,0,14345,12449,1
12452,"Defeat Ossirian the Unscarred while in a guild group.",1,0,8,0,0,0
12453,"Ossirian the Unscarred",1,2,0,14343,12452,1
12455,"Complete 55 quests in Felwood.",0,0,4,0,0,0
12456,Felwood,55,1,0,13842,12455,1
12458,"Complete 19 quests in Silithus.",0,0,4,0,0,0
12459,Silithus,19,1,0,13844,12458,1
12461,"Complete 40 quests in Tanaris.",0,0,4,0,0,0
12462,Tanaris,40,1,0,13846,12461,1
12464,"Complete 55 quests in Stonetalon Mountains.",0,0,4,0,0,0
12465,"Stonetalon Mountains",55,1,0,13845,12464,1
12467,"Complete 50 quests in Southern Barrens.",0,0,4,0,0,0
12468,"Southern Barrens",50,1,0,13848,12467,1
12470,"First priest on the realm to achieve level 85.",0,0,4,0,0,0
12471,"Level to 85",85,2,0,5216,12470,1
12473,"Defeat the trio of Crown Chemical Co. apothecaries in Shadowfang Keep.",0,0,4,0,0,0
12474,,1,2,0,12992,12473,1
12476,"Proud owner of the 2009 Vintage Green Brewfest Stein.",1,0,8,0,0,0
12477,"Green Brewfest Stein",1,2,0,13372,12476,1
12478,"Filled Green Brewfest Stein",1,2,0,13373,12476,2
12479,"Filled Green Brewfest Stein",1,2,0,13374,12476,3
12480,"Filled Green Brewfest Stein",1,2,0,13375,12476,4
12481,"Filled Green Brewfest Stein",1,2,0,13376,12476,5
12482,"Filled Green Brewfest Stein",1,2,0,13377,12476,6
12484,"Defeat the bosses in Throne of the Four Winds.",0,0,4,0,0,0
12485,"Conclave of Wind",1,0,0,14097,12484,1
12486,Al'Akir,1,0,0,13581,12484,2
12488,"Reach guild level 25.",0,0,4,0,0,0
12489,"Reach guild level 25",25,2,0,13878,12488,1
12491,"Complete 70 quests in Ashenvale.",0,0,4,0,0,0
12492,Ashenvale,70,1,0,13836,12491,1
12494,"Obtain 225 skill points in archaeology.",0,0,4,0,0,0
12495,"Obtain 225 skill points in archaeology.",225,2,0,13812,12494,1
12497,"Obtain 525 skill points in archaeology.",0,0,4,0,0,0
12498,"Obtain 525 skill points in archaeology.",525,2,0,13812,12497,1
12502,"Participated in the realm first defeat of the Lich King in 25-player heroic mode.",0,0,4,0,0,0
12503,"The Lich King",1,2,0,13138,12502,1
12505,"Survive being thrown into Ignis the Furnace Master's Slag Pot in 25-player mode.",0,0,4,0,0,0
12506,"Slag Pot",1,2,0,10431,12505,1
12508,"Obtain 525 skill points in a profession.",1,0,8,0,0,0
12509,Alchemy,525,2,0,5565,12508,1
12510,Alchemy,525,2,0,5566,12508,2
12511,Alchemy,525,2,0,5722,12508,4
12512,Alchemy,525,2,0,5569,12508,5
12513,Alchemy,525,2,0,5716,12508,6
12514,Alchemy,525,2,0,5571,12508,7
12515,Alchemy,525,2,0,5718,12508,8
12516,Alchemy,525,2,0,5573,12508,9
12517,Alchemy,525,2,0,5720,12508,10
12518,Alchemy,525,2,0,5575,12508,11
12519,Alchemy,525,2,0,5567,12508,3
12521,"Complete 100 quests in Azshara.",0,0,4,0,0,0
12522,Azshara,100,1,0,13837,12521,1
12525,"Falconwing Square",1,0,0,9204,12524,3
12526,"Razor Hill",1,0,0,9205,12524,4
12527,"Bloodhoof Village",1,0,0,9202,12524,1
12528,Brill,1,0,0,9203,12524,2
12530,"Obtain the Brutal Nether Drake from Arena Season 4 of The Burning Crusade.",1,0,8,0,0,0
12531,"Brutal Nether Drake",1,2,0,8778,12530,1
12532,"Brutal Nether Drake",0,2,0,8779,12530,2
12534,"Complete all of the Tol Barad daily quests listed below.",0,0,4,0,0,0
12535,"Rattling Their Cages",1,0,0,16717,12534,2
12536,"Claiming The Keep",1,0,0,16720,12534,5
12537,"The Forgotten",1,0,0,16723,12534,7
12538,"Salvaging the Remains",1,0,0,16724,12534,8
12539,"First Lieutenant Connor",1,0,0,16725,12534,9
12540,Ghostbuster,1,0,0,16726,12534,10
12541,"Taking the Overlook Back",1,0,0,16728,12534,12
12542,"A Sticky Task",1,0,0,16732,12534,16
12543,"Finish The Job",1,0,0,16734,12534,18
12544,"Bombs Away!",1,0,0,16737,12534,21
12545,"Learning From The Past",1,0,0,16740,12534,24
12546,D-Block,1,0,0,16741,12534,25
12547,Svarnos,1,0,0,16742,12534,26
12548,"The Warden",1,0,0,16745,12534,29
12549,"Food From Below",1,0,0,16746,12534,30
12550,"A Huge Problem",1,0,0,16747,12534,31
12551,"The Leftovers",1,0,0,16749,12534,33
12552,"Captain P. Harris",1,0,0,16716,12534,1
12553,"Magnets, How Do They Work?",1,0,0,16733,12534,17
12554,"The Imprisoned Archmage",1,0,0,16739,12534,23
12555,Cannonball!,1,0,0,16727,12534,11
12556,"Watch Out For Splinters!",1,0,0,16735,12534,19
12557,"Swamp Bait",1,0,0,16748,12534,32
12558,"Clearing the Depths",1,0,0,16738,12534,22
12559,"Not the Friendliest Town",1,0,0,16729,12534,13
12560,"WANTED: Foreman Wellson",1,0,0,16736,12534,20
12561,"Thinning The Brood",1,0,0,16731,12534,15
12562,"Boosting Morale",1,0,0,16718,12534,3
12563,"Prison Revolt",1,0,0,16744,12534,28
12564,"Shark Tank",1,0,0,16719,12534,4
12565,"Cursed Shackles",1,0,0,16743,12534,27
12566,"Leave No Weapon Behind",1,0,0,16721,12534,6
12567,"Teach A Man To Fish... Or Steal.",1,0,0,16730,12534,14
12569,"Isle of Conquest victories",0,0,4,0,0,0
12570,"Isle of Conquest victories",0,0,0,17904,12569,1
12572,"Lord Jaraxxus kills (Trial of the Crusader 25 player)",0,0,4,0,0,0
12573,"Defeat Lord Jaraxxus",1,0,0,13347,12572,1
12575,"Defeat the Keeper bosses of Ulduar in 10-player mode.",0,0,4,0,0,0
12576,Hodir,1,0,0,10560,12575,1
12577,Freya,1,0,0,10559,12575,3
12578,Thorim,1,0,0,10558,12575,2
12579,Mimiron,1,0,0,9947,12575,4
12581,"Defeat Charlga Razorflank while in a guild group.",1,0,8,0,0,0
12582,"Charlga Razorflank",1,2,0,14322,12581,1
12584,"Defeat Pathaleon the Calculator on Heroic Difficulty while in a guild group.",0,0,4,0,0,0
12585,"Pathaleon the Calculator",1,2,0,14367,12584,1
12587,"Defeat the first four bosses in Icecrown Citadel in 10-player mode.",0,0,4,0,0,0
12588,"The Deathbringer",1,0,0,12772,12587,4
12589,"Claim victory in the Gunship Battle",1,0,0,12771,12587,3
12590,"Lord Marrowgar",1,0,0,12770,12587,1
12591,"Lady Deathwhisper",1,0,0,12773,12587,2
12593,"Defeat Halion in The Ruby Sanctum in 25-player mode.",0,0,4,0,0,0
12594,Halion,1,2,0,13451,12593,1
12596,"Defeat Halion in The Ruby Sanctum in 25-player Heroic mode.",0,0,4,0,0,0
12597,Halion,1,2,0,13467,12596,1
12599,"Redridge Mountains quests",0,0,4,0,0,0
12600,"The Gnoll Offensive",1,16,0,38367,12599,0
12602,"Blood Prince Council kills (Heroic Icecrown 10 player)",0,0,4,0,0,0
12603,"Defeat the Blood Prince Council",1,0,0,13122,12602,1
12605,"Lord Marrowgar kills (Icecrown 25 player)",0,0,4,0,0,0
12606,"Lord Marrowgar",1,0,0,13351,12605,1
12608,"Defeat the Blood Council without anyone in the raid taking more than 23,000 spell damage in a single hit in 10-player mode.",1,0,8,0,0,0
12609,"Prince Valanar",1,2,0,13033,12608,1
12610,"Prince Valanar",1,2,0,13034,12608,2
12612,"Deathbringer kills (Icecrown 10 player)",0,0,4,0,0,0
12613,"The Deathbringer",1,0,0,13334,12612,1
12615,"Kill 20 mounted players using a tower cannon.",0,0,4,0,0,0
12616,"Kill 20 mounted players using a tower cannon",20,1,0,7703,12615,1
12618,"Kill 100 players carrying seaforium.",0,0,4,0,0,0
12619,"Kill 100 players carrying seaforium",100,1,0,6446,12618,0
12621,"Kill 10 players in the Courtyard of the Ancients in a single battle.",0,0,4,0,0,0
12622,"Kill 10 players in the Courtyard of the Ancients in a single battle",10,1,0,7630,12621,1
12624,"Engage King Dred in Drak'Tharon Keep on Heroic Difficulty and slay 6 Drakkari Gutrippers or Drakkari Scytheclaw during his defeat.",0,0,4,0,0,0
12625,"King Dred",1,2,0,7318,12624,1
12635,"Eastern Plaguelands quests",0,0,4,0,0,0
12636,"The Paladin Pals",1,16,0,38309,12635,0
12638,"Western Plaguelands quests",0,0,4,0,0,0
12639,"The First Battle for Andorhal",1,48,8,0,12638,0
12641,"Hillsbrad Foothills quests",0,0,4,0,0,0
12642,"The Sludge Fields",1,16,0,38314,12641,0
12644,"Arathi Highlands Quests",3,66,8,0,0,0
12645,"Faldir's Cove",1,48,0,38274,12644,2
12647,"Hinterlands quests",3,64,8,0,0,0
12648,"Stormfeather Outpost",0,560,4,0,12647,0
12650,"Obtained a Tabard of the Argent Dawn from the Scourge Invasion event.",0,0,4,0,0,0
12651,"Tabard of the Argent Dawn",1,2,0,7493,12650,1
12653,"With all three Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian in 10-player mode.",0,0,4,0,0,0
12654,"Sartharion the Onyx Guardian",1,2,0,7330,12653,1
12656,"Complete the Children's Week achievements listed below.",0,0,4,0,0,0
12657,"Home Alone",0,0,0,6674,12656,1
12658,"Hail To The King, Baby",0,0,0,6749,12656,6
12659,"School of Hard Knocks",0,0,0,6747,12656,5
12660,"Bad Example",0,0,0,6744,12656,2
12661,"Aw, Isn't It Cute?",0,0,0,6746,12656,4
12662,"Daily Chores",0,0,0,6745,12656,3
12664,"Cook 30 of the Northrend recipes listed below.",30,0,8,0,0,0
12665,"Poached Northern Sculpin",1,0,0,6589,12664,34
12666,"Spicy Fried Herring",1,0,0,6596,12664,41
12667,"Imperial Manta Steak",1,0,0,6518,12664,31
12668,"Small Feast",1,0,0,6591,12664,36
12669,"Dalaran Clam Chowder",1,0,0,6488,12664,3
12670,"Tasty Cupcake",1,0,0,6505,12664,18
12671,"Spiced Mammoth Treats",1,0,0,6593,12664,38
12672,"Tender Shoveltusk Steak",1,0,0,6597,12664,42
12673,"Spicy Blue Nettlefish",1,0,0,6595,12664,40
12674,"Shoveltusk Steak",1,0,0,6501,12664,15
12675,"Smoked Salmon",1,0,0,6503,12664,17
12676,"Mighty Rhino Dogs",1,0,0,6588,12664,33
12677,"Roasted Worg",1,0,0,6498,12664,13
12678,"Blackened Worg Steak",1,0,0,6510,12664,23
12679,"Gigantic Feast",1,0,0,6516,12664,29
12680,"Spiced Worm Burger",1,0,0,6594,12664,39
12681,"Rhinolicious Wormsteak",1,0,0,6590,12664,35
12682,"Very Burnt Worg",1,0,0,6599,12664,44
12683,"Critter Bites",1,0,0,6511,12664,24
12684,"Tracker Snacks",1,0,0,6598,12664,43
12685,"Bad Clams",1,0,0,6486,12664,1
12686,"Grilled Sculpin",1,0,0,6490,12664,5
12687,"Mammoth Meal",1,0,0,6493,12664,8
12688,Cuttlesteak,1,0,0,6512,12664,25
12689,"Firecracker Salmon",1,0,0,6514,12664,27
12690,"Baked Manta Ray",1,0,0,6487,12664,2
12691,"Great Feast",1,0,0,6507,12664,20
12692,"Mega Mammoth Meal",1,0,0,6587,12664,32
12693,"Fish Feast",1,0,0,6515,12664,28
12694,"Hearty Rhino",1,0,0,6517,12664,30
12695,"Grilled Bonescale",1,0,0,6489,12664,4
12696,Kungaloosh,1,0,0,6508,12664,21
12697,"Haunted Herring",1,0,0,6491,12664,6
12698,"Worm Delight",1,0,0,6506,12664,19
12699,"Dragonfin Filet",1,0,0,6513,12664,26
12700,"Last Week's Mammoth",1,0,0,6492,12664,7
12701,"Snapper Extreme",1,0,0,6592,12664,37
12702,"Northern Stew",1,0,0,6494,12664,9
12703,"Pickled Fangtooth",1,0,0,6495,12664,10
12704,"Poached Nettlefish",1,0,0,6496,12664,11
12705,"Rhino Dogs",1,0,0,6497,12664,12
12706,"Sauteed Goby",1,0,0,6499,12664,14
12707,"Smoked Rockfin",1,0,0,6502,12664,16
12708,"Blackened Dragonfin",1,0,0,6509,12664,22
12709,"Worg Tartare",1,0,0,9421,12664,45
12711,"Using Critter Bites, coerce 10 critters to be your pet within 3 minutes or less.",0,0,4,0,0,0
12712,"Get 10 critters in 3 minutes",10,2,0,6606,12711,1
12714,"Festergut kills (Icecrown 10 player)",0,0,4,0,0,0
12715,Festergut,1,0,0,13336,12714,1
12717,"Total raid and dungeon deaths",0,0,5,0,0,0
12718,"5 man instances",0,0,0,169,12717,0
12719,"10 man instances",0,0,0,6845,12717,1
12720,"25 man instances",0,0,0,6846,12717,2
12721,"40 man instances",0,0,0,8838,12717,4
12722,"15 man instances",0,0,0,8918,12717,3
12723,"20 man instances",0,0,0,8919,12717,5
12725,"Earn the Challenger title in an arena season.",1,0,8,0,0,0
12726,"Deadly Gladiator",1,2,0,10881,12725,4
12727,Challenger,1,2,0,7408,12725,0
12728,Rival,1,2,0,9719,12725,1
12729,Duelist,1,2,0,9720,12725,2
12730,Gladiator,1,2,0,7412,12725,3
12731,"Furious Gladiator",1,2,0,10898,12725,5
12732,"Relentless Gladiator",1,2,0,11402,12725,6
12733,"Ruthless Gladiator",1,2,0,18843,12725,8
12734,"Cataclysmic Gladiator",1,2,0,18844,12725,9
12735,"Vicious Gladiator",1,2,0,18114,12725,7
12737,"Earn the Rival title in an arena season.",1,0,8,0,0,0
12738,"Deadly Gladiator",1,2,0,10881,12737,3
12739,Rival,1,2,0,9719,12737,0
12740,Duelist,1,2,0,9720,12737,1
12741,Gladiator,1,2,0,7412,12737,2
12742,"Furious Gladiator",1,2,0,10898,12737,4
12743,"Relentless Gladiator",1,2,0,11402,12737,5
12744,"Ruthless Gladiator",1,2,0,18843,12737,7
12745,"Cataclysmic Gladiator",1,2,0,18844,12737,8
12746,"Vicious Gladiator",1,2,0,18114,12737,6
12748,"Fish up the copper coins listed below from the Dalaran fountain.",0,0,4,0,0,0
12749,"Dornaa's Shiny Copper Coin",1,0,0,7445,12748,5
12750,"Eitrigg's Copper Coin",1,0,0,7446,12748,6
12751,"Elling Trias' Copper Coin",1,0,0,7447,12748,7
12752,"Molok's Copper Coin",1,0,0,7454,12748,14
12753,"Murky's Copper Coin ",1,0,0,7455,12748,15
12754,"Squire Rowe's Copper Coin",1,0,0,7459,12748,19
12755,"Stalvan's Copper Coin",1,0,0,7460,12748,20
12756,"Vareesa's Copper Coin",1,0,0,7461,12748,21
12757,"Inigo's Copper Coin",1,0,0,7450,12748,10
12758,"Krasus' Copper Coin",1,0,0,7451,12748,11
12759,"Alonsus Faol's Copper Coin",1,0,0,7441,12748,1
12760,"Genn's Copper Coin",1,0,0,7449,12748,9
12761,"Danath's Copper Coin",1,0,0,7444,12748,4
12762,"Falstad Wildhammer's Copper Coin",1,0,0,7448,12748,8
12763,"Private Marcus Jonathan's Copper Coin",1,0,0,7457,12748,17
12764,"Princess Calia Menethil's Copper Coin",1,0,0,7456,12748,16
12765,"Salandria's Shiny Copper Coin",1,0,0,7458,12748,18
12766,"Vargoth's Copper Coin",1,0,0,7462,12748,22
12767,"Ansirem's Copper Coin",1,0,0,7442,12748,2
12768,"Landro Longshot's Copper Coin",1,0,0,7453,12748,13
12769,"Attumen's Copper Coin",1,0,0,7443,12748,3
12770,"Kryll's Copper Coin",1,0,0,7452,12748,12
12772,"Complete each of the cooking daily quests offered by Awilo Lon'gomba in Dalaran.",0,0,4,0,0,0
12773,"Sewer Stew",1,0,0,12081,12772,3
12774,"Cheese for Glowergold",1,0,0,12083,12772,4
12775,"Infused Mushroom Meatloaf",1,0,0,11961,12772,1
12776,"Convention at the Legerdemain",1,0,0,12079,12772,2
12777,"Mustard Dogs!",1,0,0,12085,12772,5
12779,"Complete each of the cooking daily quests offered by Katherine Lee in Dalaran.",0,0,4,0,0,0
12780,"Cheese for Glowergold",1,0,0,12082,12779,4
12781,"Mustard Dogs!",1,0,0,12084,12779,5
12782,"Convention at the Legerdemain",1,0,0,12078,12779,2
12783,"Infused Mushroom Meatloaf",1,0,0,11960,12779,1
12784,"Sewer Stew",1,0,0,12080,12779,3
12786,"Heroic IGB 25 (TRACKING ONLY) <DND>",0,0,4,0,0,0
12787,"Claim victory in the Gunship Battle",1,2,0,13111,12786,1
12789,"Twilight Highlands - Achievement - Alliance",0,2,4,0,0,0
12792,"Complete 100 daily quests in Tol Barad.",100,0,5,0,0,0
12793,,100,2,0,13852,12792,1
12794,,100,2,0,16543,12792,2
12796,"Defeat the bosses of The Crimson Hall in Icecrown Citadel in 25-player mode.",0,0,4,0,0,0
12797,"Defeat the Blood Prince Council",1,0,0,12952,12796,1
12798,"Defeat Blood-Queen Lana'thel",1,0,0,12953,12796,2
12800,"Defeat Maloriak in Blackwing Descent on Heroic Difficulty.",1,0,8,0,0,0
12801,Maloriak,1,2,0,16262,12800,1
12802,Maloriak,1,2,0,16263,12800,2
12804,"Earn exalted status with the Avengers of Hyjal.",0,0,4,0,0,0
12805,"Avengers of Hyjal Exalted",42000,2,0,17550,12804,1
12807,"Defeat Taran-Zhu in Shado-pan Monastery.",0,0,4,0,0,0
12809,"Explore Twilight Highlands, revealing the covered areas of the world map.",0,0,4,0,0,0
12810,"Gorshak War Camp",1,0,0,15147,12809,9
12811,"Highland Forest",1,0,0,15150,12809,12
12812,"Obsidian Forest",1,0,0,15153,12809,15
12813,Thundermar,1,0,0,15160,12809,22
12814,"Glopgut's Hollow",1,0,0,15146,12809,8
12815,"Victor's Point",1,0,0,15163,12809,25
12816,"The Maw of Madness",1,0,0,15165,12809,27
12817,"Dragonmaw Port",1,0,0,15143,12809,5
12818,"Dragonmaw Pass",1,0,0,15142,12809,4
12819,Highbank,1,0,0,15149,12809,11
12820,"The Twilight Breach",1,0,0,15159,12809,21
12821,Bloodgulch,1,0,0,15139,12809,1
12822,"Crucible of Carnage",1,0,0,15140,12809,2
12823,"Dunwald Ruins",1,0,0,15144,12809,6
12824,"Firebeard's Patrol",1,0,0,15145,12809,7
