ID,Effect,EffectBasePoints,EffectIndex,EffectAura,DifficultyID,EffectAmplitude,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectRealPointsPerLevel,EffectTriggerSpell,EffectPos_facing,EffectAttributes,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,ImplicitTarget_0,ImplicitTarget_1,SpellID
200831,2,194999,0,0,6,0,0,0,1,0,10001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145134
200832,2,146249,0,0,4,0,0,0,1,0,7501,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145134
200833,2,300000,0,0,7,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,77,0,145212
200834,2,800000,0,0,6,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,77,0,145212
200835,2,600000,0,0,4,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,77,0,145212
200836,2,60000,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,30,22,7,145227
200837,2,400000,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,30,22,7,145227
200838,2,225000,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,30,22,7,145227
201017,2,9749,0,0,14,0,0,0,1,0,501,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,13,22,15,143009
201018,6,6300,0,3,14,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,13,22,15,143010
201021,2,28664,0,0,14,0,0,0,1,0,1471,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143961
201023,2,8400,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,1,0,144357
201030,2,8400,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143301
201031,2,7000,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,1,0,144367
201035,2,6239,0,0,14,0,0,0,1,0,321,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143224
201036,6,6800,0,3,14,0,2000,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143198
201037,2,4200,0,0,14,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,1,0,144365
201053,2,2550,0,0,14,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,1.14999997616,0,0,0,0,0,0,0,0,1,0,145891
201059,2,64749,0,0,14,0,0,0,1,0,10501,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,18,22,15,144507
201060,2,12000,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,30,22,7,145227
201065,2,8189,0,0,14,0,0,0,1,0,421,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,144547
201067,2,33000,0,0,14,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,77,0,145212
201076,2,8189,0,0,14,0,0,0,1,0,421,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145134
201213,6,2436,1,3,14,0,1000,0,1,0,127,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,27,0,24,0,144467
201214,6,35099,1,3,4,0,1000,0,1,0,1801,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,27,0,24,0,144467
201305,2,539999,0,0,0,0,0,0,1,0,120001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,94,0,104,0,148133
201322,2,431999,0,0,7,0,0,0,1,0,96001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,94,0,104,0,148133
201323,2,809999,0,0,4,0,0,0,1,0,180001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,94,0,104,0,148133
201401,2,33000,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.14999997616,0,0,0,0,0,0,0,0,6,0,144214
201402,2,200000,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.14999997616,0,0,0,0,0,0,0,0,6,0,144214
201403,2,650000,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.14999997616,0,0,0,0,0,0,0,0,6,0,144214
201404,2,600000,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.14999997616,0,0,0,0,0,0,0,0,6,0,144214
201405,2,450000,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.14999997616,0,0,0,0,0,0,0,0,6,0,144214
201442,6,3360,1,3,14,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,12,22,15,145568
201443,6,22000,1,3,7,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,12,22,15,145568
201444,6,60000,1,3,4,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,12,22,15,145568
202127,6,225000,0,8,4,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145790
202128,6,30000,0,8,7,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145790
202129,6,600000,0,8,6,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145790
202130,6,300000,0,8,5,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145790
202177,2,138749,0,0,0,0,0,0,1,0,22501,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,99,0,16,0,148456
202181,6,65000,2,3,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,26,0,16,0,148456
202266,2,321749,0,0,7,0,0,0,1,0,16501,0,22,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,27,0,104,0,143436
202318,6,9999,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,148523
202333,6,10920,0,3,14,1,3000,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,146927
202334,6,71500,0,3,7,1,3000,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,146927
202335,6,195000,0,3,4,1,3000,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,146927
202404,2,877499,0,0,6,0,0,0,1,0,45001,0,22,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,22,0,104,0,143436
202405,2,877499,0,0,5,0,0,0,1,0,45001,0,22,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,22,0,104,0,143436
202480,2,45359,0,0,14,0,0,0,1,0,10081,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,94,0,104,0,148133
202494,2,8189,0,0,14,0,0,0,1,0,421,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144116
202495,2,53624,0,0,7,0,0,0,1,0,2751,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144116
202496,2,194999,0,0,6,0,0,0,1,0,10001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144116
202497,2,131624,0,0,5,0,0,0,1,0,6751,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144116
202498,2,146249,0,0,4,0,0,0,1,0,7501,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144116
202536,2,74250,0,0,7,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145240
202537,2,182250,0,0,6,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145240
202538,2,121500,0,0,5,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145240
202539,2,135000,0,0,4,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145240
202560,2,66617,0,0,7,0,0,0,1,0,7014,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,7,138,16,145706
202561,2,163517,0,0,6,0,0,0,1,0,17214,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,7,138,16,145706
202562,2,109011,0,0,5,0,0,0,1,0,11476,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,7,138,16,145706
202563,2,121124,0,0,4,0,0,0,1,0,12751,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,7,138,16,145706
202593,2,53625,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144923
202594,2,131625,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144923
202595,2,87750,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144923
202596,2,97500,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144923
202599,6,16500,1,3,7,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145218
202600,6,40500,1,3,6,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145218
202601,6,27000,1,3,5,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145218
202602,6,30000,1,3,4,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145218
202676,2,60327,0,0,7,0,0,0,1,0,3094,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145514
202677,2,148077,0,0,6,0,0,0,1,0,7594,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145514
202678,2,98717,0,0,5,0,0,0,1,0,5064,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145514
202679,2,109686,0,0,4,0,0,0,1,0,5626,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145514
202680,6,28875,0,3,7,0,2000,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144853
202681,6,70875,0,3,6,0,2000,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144853
202682,6,47250,0,3,5,0,2000,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144853
202683,6,52500,0,3,4,0,2000,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144853
202692,2,89841,0,0,7,0,0,0,1,0,1816,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14,22,15,142775
202807,2,11654,0,0,14,0,0,0,1,0,1891,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,99,0,16,0,148456
202808,2,101749,0,0,7,0,0,0,1,0,16501,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,99,0,16,0,148456
202809,2,208124,0,0,4,0,0,0,1,0,33751,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,99,0,16,0,148456
202810,6,5460,2,3,14,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,26,0,16,0,148456
202811,6,55000,2,3,7,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,26,0,16,0,148456
202812,6,100000,2,3,4,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,26,0,16,0,148456
202818,2,12600,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,146511
202846,2,6960,0,0,14,0,0,0,1,0,359,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,28,22,15,146606
202847,6,8400,1,3,14,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,28,22,15,146606
202865,2,7560,0,0,14,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145240
202889,2,6782,0,0,14,0,0,0,1,0,715,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,7,138,16,145706
202896,2,5460,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144923
202902,6,1680,1,3,14,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145218
202912,2,6083,0,0,14,0,0,0,1,0,313,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145514
202913,6,2940,0,3,14,0,2000,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,6,0,144853
202918,6,12600,0,8,14,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,145790
202919,2,15287,0,0,14,0,0,0,1,0,3025,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,18,0,110,0,146908
202938,6,4200,0,3,14,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142315
202939,6,16500,0,3,7,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142315
202940,6,101250,0,3,6,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142315
202941,6,67500,0,3,5,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142315
202942,6,75000,0,3,4,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142315
202945,6,8400,0,3,14,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142649
202946,6,60000,0,3,7,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142649
202947,6,202500,0,3,6,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142649
202948,6,135000,0,3,5,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142649
202949,6,150000,0,3,4,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142649
202950,6,12284,0,3,14,0,1000,0,1,0,631,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142797
202951,6,87749,0,3,7,0,1000,0,1,0,4501,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142797
202952,6,296155,0,3,6,0,1000,0,1,0,15188,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142797
202953,6,197436,0,3,5,0,1000,0,1,0,10126,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142797
202954,6,219374,0,3,4,0,1000,0,1,0,11251,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,142797
202965,6,23939,0,3,14,0,1000,0,1,0,2521,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143240
202966,6,235124,0,3,7,0,1000,0,1,0,24751,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143240
202967,6,577124,0,3,6,0,1000,0,1,0,60751,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143240
202968,6,384749,0,3,5,0,1000,0,1,0,40501,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143240
202969,6,427499,0,3,4,0,1000,0,1,0,45001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143240
202970,2,12284,2,0,14,0,0,0,1,0,631,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,15,63,16,143337
202971,2,73124,2,0,7,0,0,0,1,0,3751,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,15,63,16,143337
202972,2,219373,2,0,6,0,0,0,1,0,11252,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,15,63,16,143337
202973,2,197436,2,0,5,0,0,0,1,0,10126,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,15,63,16,143337
202974,2,219374,2,0,4,0,0,0,1,0,11251,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,15,63,16,143337
202975,6,4200,3,3,14,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143337
202976,6,20000,3,3,7,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143337
202977,6,72500,3,3,6,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143337
202978,6,67500,3,3,5,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143337
202979,6,75000,3,3,4,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143337
202980,6,3360,0,3,14,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143339
202981,6,8250,0,3,7,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143339
202982,6,78000,0,3,6,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143339
202983,6,52000,0,3,5,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143339
202984,6,60000,0,3,4,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143339
202985,6,6551,0,3,14,0,1000,0,1,0,337,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,22,22,15,143362
202986,6,31199,0,3,7,0,1000,0,1,0,1601,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,22,22,15,143362
202987,6,157949,0,3,6,0,1000,0,1,0,8101,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,22,22,15,143362
202988,6,105299,0,3,5,0,1000,0,1,0,5401,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,22,22,15,143362
202989,6,116999,0,3,4,0,1000,0,1,0,6001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,22,22,15,143362
202990,6,4200,2,3,14,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,1,0,143373
202991,6,41250,2,3,7,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,1,0,143373
202992,6,101250,2,3,6,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,1,0,143373
202993,6,67500,2,3,5,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,1,0,143373
202994,6,75000,2,3,4,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,1,0,143373
203001,6,16800,0,3,14,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143702
203002,6,80000,0,3,7,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143702
203003,6,300000,0,3,6,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143702
203004,6,300000,0,3,5,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143702
203006,6,11099,0,3,14,0,1000,0,1,0,1801,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143735
203007,6,55499,0,3,7,0,1000,0,1,0,9001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143735
203008,6,184999,0,3,6,0,1000,0,1,0,30001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143735
203009,6,184999,0,3,5,0,1000,0,1,0,30001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143735
203011,6,29136,0,3,14,0,1000,0,1,0,4727,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143768
203012,6,138749,0,3,7,0,1000,0,1,0,22501,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143768
203013,6,468280,0,3,6,0,1000,0,1,0,75938,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143768
203014,6,468280,0,3,5,0,1000,0,1,0,75938,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,0,25,0,143768
203016,6,16800,0,3,14,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,12,22,15,143979
203017,6,120000,0,3,7,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,12,22,15,143979
203018,6,405000,0,3,6,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,12,22,15,143979
203019,6,270000,0,3,5,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,12,22,15,143979
203020,6,300000,0,3,4,0,3000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,0,12,22,15,143979
203029,2,37800,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,18,0,104,0,142655
203030,2,240000,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,18,0,104,0,142655
203031,2,810000,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,18,0,104,0,142655
203032,2,810000,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,18,0,104,0,142655
203068,2,7769,0,0,14,0,0,0,1,0,1261,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,26,0,8,0,144094
203069,2,36999,0,0,7,0,0,0,1,0,6001,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,99,0,8,0,144094
203070,2,124874,0,0,6,0,0,0,1,0,20251,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,15,0,8,0,144094
203071,2,124874,0,0,5,0,0,0,1,0,20251,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,8,0,8,0,144094
203392,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39999997616,0,0,0,0,0,0,27,27,1,0,148828
