Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Erreicht auf Stufe 80 eine persönliche Wertung von 2.200 in der 3v3-Sparte der Arena.","Dreierbande: 2.200",,1160,-1,-1,405,165,0,10,0,13,236336,140630,0
"Erreicht auf Stufe 80 eine persönliche Wertung von 2.200 in der 5v5-Sparte der Arena.","Gib mir Fünf: 2.200",,1161,-1,-1,404,165,0,10,0,17,236343,140638,0
"Gewinnt auf Stufe 80 zehn gewertete Kämpfe in Folge, mit einer Wertung von über 1800.","Heiße Siegesserie",,1162,-1,-1,0,165,0,10,0,19,135805,125765,0
"Gewinnt im Alteractal, während Euer Team beide Minen kontrolliert.","Alles zählt",,1164,30,0,0,14801,0,10,0,8,236389,121777,0
"Legt Haris Piltons 'Dolche & Giganta'-Tasche an.","Meine Tasche ist von ""Dolche & Giganta""",,1165,-1,-1,0,92,0,10,0,35,133660,126788,0
"Plündert das Autogramm von Tigule im Alteractal.","Der Plünderer erhält die Beute",,1166,30,-1,0,14801,0,10,0,18,134946,126123,0
"Schließt die unten aufgelisteten Alteractalerfolge ab.","Meister des Alteractals",,1167,-1,1,0,14801,0,25,0,19,133308,121205,0
"Schließt die unten aufgelisteten Questerfolge im Alteractal ab.","Meister des Alteractals",,1168,-1,0,0,14801,0,25,0,20,133308,125405,0
"Schließt die unten aufgelisteten Arathibeckenerfolge ab.","Meister des Arathibeckens",,1169,-1,1,0,14802,0,25,0,16,133282,126080,0
"Schließt die unten aufgelisteten Arathibeckenerfolge ab.","Meister des Arathibeckens",,1170,-1,0,0,14802,0,25,0,17,133282,127816,0
"Schließt die unten aufgelisteten Erfolge im Auge des Sturms ab.","Meister im Auge des Sturms",,1171,-1,-1,0,14803,0,25,0,13,136032,125237,0
"Schließt die unten aufgelisteten Kriegshymnenschlucht-Erfolge ab.","Meister der Kriegshymnenschlucht",,1172,-1,1,0,14804,0,25,0,19,134420,124812,0
"Schließt die unten aufgelisteten Kriegshymnenschlucht-Erfolge ab.","Meister der Kriegshymnenschlucht",,1173,-1,0,0,14804,0,25,0,20,134420,124824,0
"Schließt die unten aufgelisteten Arenaerfolge ab.","Der Arenameister","Bonustitel: Arenameister",1174,-1,-1,0,165,0,50,0,25,236541,124836,0
"Schließt die unten aufgelisteten Schlachtfeld-Erfolge ab.",Kampfmeister,"Bonustitel: Kampfmeister",1175,-1,0,0,95,0,50,0,44,236626,124845,0
"Plündert 100 Gold.","Ich wär' so gerne Millionär",,1176,-1,-1,0,92,0,10,0,12,133789,121891,0
"Plündert 1.000 Gold.","Ich wär' so gerne Millionär",,1177,-1,-1,1176,92,0,10,0,13,133787,132302,0
"Plündert 5.000 Gold.","Ich wär' so gerne Millionär",,1178,-1,-1,1177,92,0,10,0,14,133786,125259,0
"Plündert 10.000 Gold.","Ich wär' so gerne Millionär",,1180,-1,-1,1178,92,0,10,0,15,133785,121941,0
"Plündert 25.000 Gold.","Ich wär' so gerne Milliardär",,1181,-1,-1,1180,92,0,10,0,16,133784,127125,0
"Erhaltet 10.000 Gold durch Questbelohnungen.","Tägliches Brot",,1182,-1,-1,0,96,0,10,0,17,133799,121893,0
"Probiert 12 Biere, die im Bier des Monats e.V. vorkommen.","Das Bier des Jahres",,1183,-1,-1,0,162,0,10,0,6,133201,121961,0
"Trinkt die unten aufgelisteten Braufestbiere.","Seltsames Gebräu",,1184,-1,1,0,162,0,10,0,1,132795,124176,0
"Esst 8 von den unten aufgelisteten Braufestmahlzeiten.","Die Braufestdiät",,1185,-1,-1,0,162,0,10,0,4,133196,125447,0
"Verteidigt das Braufestlager vor dem Angriff der Dunkeleisenzwerge und schließt die Quest 'Dieses eine Mal, als ich betrunken war...', ab.","Nieder mit den Dunkeleisenzwergen",,1186,-1,-1,0,162,1,10,0,9,134575,126175,0
"Erhaltet die unten aufgelisteten Schlüssel.","Der Schlüsselmeister",,1187,-1,-1,0,92,0,10,0,36,134247,125715,0
"Trefft 10 Spieler mit dem Silberschaftpfeil.",Zielschießen,,1188,-1,-1,0,187,0,10,0,15,132382,123914,0
"Schließt 80 Quests auf der Höllenfeuerhalbinsel ab.","Durchs Höllenfeuer und zurück",,1189,-1,1,0,14862,0,10,0,2,236778,126806,0
"Schließt 54 Quests in den Zangarmarschen ab.","Mysterien der Marschen",,1190,-1,-1,0,14862,0,10,0,4,236855,127520,0
"Schließt 63 Quests in den Wäldern von Terokkar ab.","Terror in Terokkar",,1191,-1,1,0,14862,0,10,0,5,236847,124186,0
"Schließt 75 Quests in Nagrand ab.","Nagrand Slam",,1192,-1,1,0,14862,0,10,0,7,236810,124188,0
"Schließt 86 Quests im Schergrat ab.","Auf schmalem Grat",,1193,-1,-1,0,14862,0,10,0,9,236719,123235,0
"Schließt 120 Quests im Nethersturm ab.","In den Nether",,1194,-1,-1,0,14862,0,10,0,10,236811,124190,0
"Schließt 90 Quests im Schattenmondtal ab.","Schatten des Verräters",,1195,-1,-1,0,14862,0,10,0,11,236816,121804,0
"Siege insgesamt","Siege insgesamt",,1197,-1,-1,0,128,0,0,9,1,136243,124192,0
"Siege insgesamt, die Erfahrung oder Ehrenpunkte verleihen","Siege insgesamt, die Erfahrung oder Ehrenpunkte verleihen",,1198,-1,-1,0,128,0,0,9,2,136243,121801,0
"Erlernte Berufe","Erlernte Berufe",,1199,-1,-1,0,132,0,0,33,1,136243,124195,0
"Sekundäre Fertigkeiten auf maximaler Stufe","Sekundäre Fertigkeiten auf maximaler Stufe",,1200,-1,-1,0,132,0,0,33,3,136243,126945,0
"Berufe auf maximaler Stufe","Berufe auf maximaler Stufe",,1201,-1,-1,0,132,0,0,33,2,136243,124395,0
"Waffenfertigkeiten auf maximaler Fertigkeit","Waffenfertigkeiten auf maximaler Fertigkeit",,1202,-1,-1,0,132,0,0,33,4,136243,121784,0
"Trinkt die unten aufgelisteten Braufestbiere.","Seltsames Gebräu",,1203,-1,0,0,162,0,10,0,2,132795,125767,0
"Bei den Sehern und den Aldor den Status ehrfürchtig erreicht.","Der Held Shattraths",,1205,-1,-1,0,81,0,0,0,115,135760,123314,0
"Zeigt den Tieren in Azeroth, wie sehr Ihr sie liebt (/liebe).","Ob groß, ob klein, Tiere sind alle fein",,1206,-1,-1,0,92,0,10,0,37,237182,123988,0
"Fangt einen Fisch aus jedem der unten aufgelisteten Schwärme.",Scherbenwelt-Angler,,1225,530,-1,0,171,0,10,0,17,236576,123228,0
"Von Druiden wiederbelebt","Von Druiden wiederbelebt",,1229,-1,-1,0,127,0,0,9,3,136243,123660,0
"Siege über Keristrasza (Der Nexus)","Siege über Keristrasza (Der Nexus)",,1231,576,-1,0,14823,0,5,1,3,135840,126128,0
"Siege über Anub'arak (Azjol-Nerub)","Siege über Anub'arak (Azjol-Nerub)",,1232,601,-1,0,14823,0,5,1,5,135442,128932,0
"Siege über Herold Volazj (Ahn'kahet: Das Alte Königreich)","Siege über Herold Volazj (Ahn'kahet: Das Alte Königreich)",,1233,619,-1,0,14823,0,5,1,7,134321,125894,0
"Siege über den Propheten Tharon'ja (Feste Drak'Tharon)","Siege über den Propheten Tharon'ja (Feste Drak'Tharon)",,1234,600,-1,0,14823,0,5,1,9,135198,124478,0
"Siege über Cyanigosa (Violette Festung)","Siege über Cyanigosa (Violette Festung)",,1235,608,-1,0,14823,0,5,1,11,135440,128911,0
"Siege über Gal'darah (Gundrak)","Siege über Gal'darah (Gundrak)",,1236,604,-1,0,14823,0,5,1,13,135004,124482,0
"Siege über Sjonnir den Eisenformer (Hallen der Steine)","Siege über Sjonnir den Eisenformer (Hallen der Steine)",,1237,599,-1,0,14823,0,5,1,15,134448,132085,0
"Siege über Loken (Hallen der Blitze)","Siege über Loken (Hallen der Blitze)",,1238,602,-1,0,14823,0,5,1,17,135990,125023,0
"Siege über Leywächter Eregos (Oculus)","Siege über Leywächter Eregos (Oculus)",,1239,578,-1,0,14823,0,5,1,19,135834,129740,0
"Siege über König Ymiron (Turm Utgarde)","Siege über König Ymiron (Turm Utgarde)",,1240,575,-1,0,14823,0,5,1,21,133560,126192,0
"Siege über Mal'Ganis (Höhlen der Zeit: Stratholme)","Siege über Mal'Ganis (Höhlen der Zeit: Stratholme)",,1241,595,-1,0,14823,0,5,1,23,136002,124484,0
"Siege über Ingvar den Brandschatzer (Burg Utgarde)","Siege über Ingvar den Brandschatzer (Burg Utgarde)",,1242,574,-1,0,14823,0,5,1,1,133112,126628,0
"Erlernt die Fertigkeit, Fische zu finden.","Fische hinterlassen keine Fußspuren",,1243,-1,-1,0,171,0,10,0,20,236572,125156,0
"Lest die unten aufgelisteten Bücher.",Bücherwurm,,1244,-1,-1,0,92,0,10,0,41,133736,126516,0
"Sammelt 25 einzigartige Haustiere.",Haustiere,,1248,-1,-1,15,92,0,10,0,25,132599,127040,0
"Sammelt 50 einzigartige Haustiere.",Haustierepidemie,"Belohnung: Miefende Haustiertragevorrichtung",1250,-1,-1,1248,92,0,10,0,26,132599,127736,0
"Tötet in einer einzigen Schlacht in der Kriegshymnenschlucht 2 Flaggenträger, bevor sie den Kriegshymnenflaggenraum verlassen.","Nicht in meinem Haus",,1251,489,0,0,14804,0,10,0,15,236362,126178,0
"Tötet 100 Flaggenträger in der Kriegshymnenschlucht.","Überragender Verteidiger",,1252,489,0,0,14804,0,10,0,7,236360,126162,0
"Als Ghul wiedererweckt","Als Ghul wiedererweckt",,1253,-1,-1,0,127,0,0,1,7,136119,124910,0
"Tötet 15 Truthähne in 3 Minuten.","Weg mit dem Federvieh",,1254,-1,-1,0,92,0,10,0,40,133971,123068,0
"Werft während des Winterhauchfests einen Schneeball auf König Magni Bronzebart.","Mitten ins Gesicht",,1255,-1,1,0,156,1,10,0,4,132387,126862,0
"Fischt erfolgreich in jedem der unten aufgelisteten Trümmerteile.","Der Schrottsammler",,1257,-1,-1,0,171,0,10,0,7,132765,126510,0
"Tötet im Auge des Sturms einen Spieler, der unter dem Berserker-Stärkungszauber steht.","Nimm 'ne Beruhigungspille",,1258,566,-1,0,14803,0,10,0,10,236364,124014,0
"Tötet in der Kriegshymnenschlucht einen Spieler, der unter dem Einfluss eines Tempo-Stärkungszaubers steht.","Nicht so schnell",,1259,489,-1,0,14804,0,10,0,13,132309,126180,0
"Fallt während des Braufests 65 Meter ohne zu sterben, obwohl Ihr sturzbesoffen seid.","Das Glück ist mit den Betrunkenen",,1260,-1,-1,0,162,0,10,0,7,132621,126194,0
"Erringt 50 ehrenhafte Siege, während Ihr unter dem Einfluss des G.N.E.R.D.-Stärkungszaubers steht. Das ist ein Schlag ins Gesicht!",G.N.E.R.D.-Zorn,,1261,-1,-1,0,158,0,10,0,10,132352,125358,0
"Schließt die unten aufgelisteten Questerfolge der Scherbenwelt ab.","Meister der Lehren der Scherbenwelt",,1262,-1,1,0,14862,0,10,0,14,236813,124209,0
"Erforscht den heulenden Fjord und enthüllt die verdeckten Gebiete auf der Weltkarte.","Erforscht den heulenden Fjord",,1263,-1,-1,0,14780,0,10,0,2,236781,124965,0
"Erforscht die boreanische Tundra und enthüllt die verdeckten Gebiete auf der Weltkarte.","Erforscht die boreanische Tundra",,1264,-1,-1,0,14780,0,10,0,1,236722,124768,0
"Erforscht die Drachenöde und enthüllt die verdeckten Gebiete auf der Weltkarte.","Erforscht die Drachenöde",,1265,-1,-1,0,14780,0,10,0,3,236743,125921,0
"Erforscht die Grizzlyhügel und enthüllt die verdeckten Gebiete auf der Weltkarte.","Erforscht die Grizzlyhügel",,1266,-1,-1,0,14780,0,10,0,4,236766,121290,0
"Erforscht Zul'Drak und enthüllt die verdeckten Gebiete auf der Weltkarte.","Erforscht Zul'Drak",,1267,-1,-1,0,14780,0,10,0,5,236858,127046,0
"Erforscht das Sholazarbecken und enthüllt die verdeckten Gebiete auf der Weltkarte.","Erforscht das Sholazarbecken",,1268,-1,-1,0,14780,0,10,0,6,236817,125593,0
"Erforscht die Sturmgipfel und enthüllt die verdeckten Gebiete auf der Weltkarte.","Erforscht die Sturmgipfel",,1269,-1,-1,0,14780,0,10,0,8,236832,126816,0
"Erforscht Eiskrone und enthüllt die verdeckten Gebiete auf der Weltkarte.","Erforscht Eiskrone",,1270,-1,-1,0,14780,0,10,0,9,236793,121305,0
"Schließt 90 Quests auf der Höllenfeuerhalbinsel ab.","Durchs Höllenfeuer und zurück",,1271,-1,0,0,14862,0,10,0,3,236778,126018,0
"Schließt 68 Quests in den Wäldern von Terokkar ab.","Terror in Terokkar",,1272,-1,0,0,14862,0,10,0,6,236847,125940,0
"Schließt 87 Quests in Nagrand ab.","Nagrand Slam",,1273,-1,0,0,14862,0,10,0,8,236810,126833,0
"Schließt die unten aufgelisteten Scherbenwelt-Questerfolge ab.","Meister der Lehren der Scherbenwelt",,1274,-1,0,0,14862,0,10,0,15,236813,127685,0
"Schließt die Quest 'Feuer über Skettis' in unter 2 Minuten und 15 Sekunden ab, ohne Euch in einer Gruppe zu befinden.","Bomben los!",,1275,-1,-1,0,14862,0,10,0,12,133715,125917,0
"Schließt die Quest 'Und wieder ein Bombenangriff!' in unter 2 Minuten und 15 Sekunden ab, ohne Euch dabei in einer Gruppe zu befinden.",Schergrat-Bomber,,1276,-1,-1,0,14862,0,10,0,13,133712,125456,0
"Schließt die Quest 'Verteidigt den Wyrmruhtempel' in unter 3 Minuten ab, ohne Euch in einer Gruppe zu befinden.","Blitzschnelle Verteidigung",,1277,-1,-1,0,14863,0,10,0,19,134155,125206,0
"Lasst Euch komplett volllaufen, tragt Euer bestes Parfüm auf, streut eine Handvoll Rosenblüten auf Sraaz und dann küsst ihn. Ihr werdet es am nächsten Morgen bereuen.","Ein katastrophaler Flirt",,1279,-1,1,0,187,0,10,0,5,135447,125816,0
"Lasst Euch komplett volllaufen, tragt Euer bestes Parfüm auf, streut eine Handvoll Rosenblüten auf Jeremiah Payson und dann küsst ihn. Ihr werdet es am nächsten Morgen bereuen.","Ein katastrophaler Flirt",,1280,-1,0,0,187,0,10,0,6,135447,126848,0
"Feuert innerhalb von höchstens 25 Sekunden 10 rote Raketenbündel ab.","Der Rakete rotes Leuchten",,1281,-1,-1,0,160,0,10,0,7,134273,125360,0
"Schließt während des Winterhauchfests die Quest 'Und wieder ein Bombenangriff!' ab, während Ihr auf einem fliegenden Rentier reitet.",Tra-la-la-la-Ogri'la,,1282,-1,-1,0,156,1,10,0,5,236710,129784,0
"Schließt die unten aufgelisteten klassischen Dungeonerfolge ab.","Klassischer Dungeonmeister",,1283,-1,-1,0,168,0,10,0,1,135958,125819,0
"Schließt die unten aufgelisteten ""Burning Crusade""-Dungeonerfolge ab.","Dungeonmeister der Scherbenwelt",,1284,-1,-1,0,168,0,10,0,3,135979,125942,0
"Schließt die unten aufgelisteten klassischen Schlachtzugserfolge ab.","Klassischer Schlachtzugsmeister",,1285,-1,-1,0,168,0,20,0,2,133176,126010,0
"Schließt die unten aufgelisteten Burning-Crusade-Schlachtzugserfolge ab.",Scherbenwelt-Schlachtzugsmeister,,1286,-1,-1,0,168,0,20,0,5,133186,126838,0
"Schließt die unten aufgelisteten heroischen ""Burning Crusade""-Dungeonerfolge ab.","Dungeonheld der Scherbenwelt",,1287,-1,-1,0,168,0,20,0,4,132094,126868,0
"Schließt die unten aufgelisteten Nordend-Dungeonerfolge ab.","Dungeonmeister von Nordend",,1288,-1,-1,0,168,0,10,0,6,135884,126615,0
"Schließt die unten aufgelisteten Nordend-Dungeonerfolge ab.","Dungeonheld von Nordend",,1289,-1,-1,0,168,0,20,0,7,132293,127693,0
"Genießt während der 'Liebe liegt in der Luft'-Feierlichkeiten bei einem Romantischen Picknick in Dalaran mit jemandem ein Buttermilchküsschen.",Einsam?,,1291,-1,-1,0,187,0,10,0,8,133695,123070,0
"Stolzer Besitzer des gelben Braufestkrugs.","Gelber Braufestkrug",,1292,-1,-1,0,81,1,0,0,159,133697,124761,0
"Stolzer Besitzer des blauen Braufestkrugs.","Blauer Braufestkrug",,1293,-1,-1,0,81,1,0,0,160,133699,126630,0
"Legt während des Winterhauchfests 25 Karambolagen mit Eurem Krachbummflitzer hin.",Krachbumm,,1295,-1,-1,0,156,0,10,0,7,133015,125752,0
"Bezwingt Krik'thir den Torwächter in Azjol-Nerub auf dem Schwierigkeitsgrad 'Heroisch', während Aufseher Gashra, Aufseher Narjil und Aufseher Silthik noch am Leben sind.","Seht ihm beim Sterben zu",,1296,601,-1,0,14921,0,10,0,26,236466,126020,0
"Bezwingt Hadronox in Azjol-Nerub auf dem Schwierigkeitsgrad 'Heroisch', bevor er die oberen Türen mit Netzen zuspinnt und weitere Kreaturen am Erscheinen hindert.","Hadronox getötet",,1297,601,-1,0,14921,0,10,0,27,236465,133330,0
"Verschiedene Arten von Verbänden benutzt","Verschiedene Arten von Verbänden benutzt",,1298,-1,-1,0,145,0,0,33,3,136243,126439,344
"Am häufigsten benutzter Heiltrank","Am häufigsten benutzter Heiltrank",,1299,-1,-1,0,145,0,0,17,5,136243,128938,345
"Verschiedene Heiltränke benutzt","Verschiedene Heiltränke benutzt",,1300,-1,-1,0,145,0,0,33,6,136243,126470,345
"Am häufigsten benutzte Manatränke","Am häufigsten benutzte Manatränke",,1301,-1,-1,0,145,0,0,17,8,136243,128978,922
"Verschiedene Manatränke benutzt","Verschiedene Manatränke benutzt",,1302,-1,-1,0,145,0,0,33,9,136243,126708,922
"Am häufigsten verbrauchtes Elixier","Am häufigsten verbrauchtes Elixier",,1303,-1,-1,0,145,0,0,17,11,136243,127180,923
"Verschiedene Elixiere benutzt","Verschiedene Elixiere benutzt",,1304,-1,-1,0,145,0,0,33,12,136243,125606,923
"Am häufigsten verbrauchtes Fläschchen","Am häufigsten verbrauchtes Fläschchen",,1305,-1,-1,0,145,0,0,17,14,136243,126745,811
"Verschiedene Fläschchen verbraucht","Verschiedene Fläschchen verbraucht",,1306,-1,-1,0,145,0,0,33,15,136243,127652,811
"Bezwingt General Drakkisath.","Obere Schwarzfelsspitze",,1307,-1,-1,0,14808,1,10,0,17,254648,125959,0
"Gewinnt am Strand der Uralten.","Sieg am Strand der Uralten",,1308,607,-1,0,14881,0,10,0,1,236394,127806,0
"Erringt 100 Siege am Strand der Uralten.","Veteran des Strands der Uralten",,1309,607,-1,1308,14881,0,10,0,2,236394,125587,0
"Erobert das Relikt der Titanen in höchstens vier Minuten.","Erstürmt den Strand",,1310,607,-1,0,14881,1,20,0,3,236395,125983,0
"Tötet eine der unten aufgelisteten, extrem seltenen und schwer zu findenden Kreaturen der Scherbenwelt.","Ziemlich selten",,1311,530,-1,0,14779,1,10,0,8,136147,124889,0
"Tötet jede der unten aufgelisteten, extrem seltenen und schwer zu findenden Kreaturen der Scherbenwelt.","Verflucht selten",,1312,530,-1,1311,14779,0,25,0,9,136147,125073,1311
"Am häufigsten getöteter Kreaturtyp","Am häufigsten getöteter Kreaturtyp",,1336,-1,-1,0,135,0,0,17,3,136243,125754,107
"Unterschiedliche Arten von Kreaturen getötet","Unterschiedliche Arten von Kreaturen getötet",,1337,-1,-1,0,135,0,0,33,2,136243,123641,107
"Am häufigsten benutztes Magierportal","Am häufigsten benutztes Magierportal",,1339,-1,-1,0,134,0,0,17,4,136243,128069,350
"Schließt 105 Quests im heulenden Fjord ab.","Ich hab' den Fjord umrundet",,1356,-1,0,0,14863,0,10,0,4,236787,129098,0
"Schließt 75 Quests in den Grizzlyhügeln ab.","Nich' zu zügeln in den Hügeln",,1357,-1,0,0,14863,0,10,0,8,236772,125812,0
"Schließt 150 Quests in der boreanischen Tundra ab.","Rauf und runter in der Tundra",,1358,-1,0,0,14863,0,10,136,2,236728,125710,0
"Schließt 130 Quests in der Drachenöde ab.","Nichts ist öde in der Öde",,1359,-1,0,0,14863,0,10,0,6,236749,126130,0
"Schließt die unten aufgelisteten Questerfolge in Nordend ab.","Meister der Lehren von Nordend",,1360,-1,0,0,14863,0,10,0,22,236812,125898,0
"Siege über Anub'Rekhan (Naxxramas, 10 Spieler)","Siege über Anub'Rekhan (Naxxramas, 10 Spieler)",,1361,533,-1,0,14823,0,10,1,25,135442,126334,0
"Siege über Großwitwe Faerlina (Naxxramas, 10 Spieler)","Siege über Großwitwe Faerlina (Naxxramas, 10 Spieler)",,1362,533,-1,0,14823,0,10,1,28,135442,126914,0
"Siege über Maexxna (Naxxramas, 10 Spieler)","Siege über Maexxna (Naxxramas, 10 Spieler)",,1363,533,-1,0,14823,0,10,1,34,135442,127159,0
"Siege über Flickwerk (Naxxramas, 10 Spieler)","Siege über Flickwerk (Naxxramas, 10 Spieler)",,1364,533,-1,0,14823,0,10,1,36,136182,128913,0
"Siege über Noth den Seuchenfürst (Naxxramas, 10 Spieler)","Siege über Noth den Seuchenfürst (Naxxramas, 10 Spieler)",,1365,533,-1,0,14823,0,10,1,35,133781,125814,0
"Siege über Gothik den Ernter (Naxxramas, 10 Spieler)","Siege über Gothik den Ernter (Naxxramas, 10 Spieler)",,1366,533,-1,0,14823,0,10,1,27,135771,129742,0
"Siege über Flickwerk (Naxxramas, 25 Spieler)","Siege über Flickwerk (Naxxramas, 25 Spieler)",,1367,533,-1,0,14823,0,10,1,52,136182,125188,0
"Siege über Anub'Rekhan (Naxxramas, 25 Spieler)","Siege über Anub'Rekhan (Naxxramas, 25 Spieler)",,1368,533,-1,0,14823,0,10,1,41,135442,128513,0
"Siege über Heigan den Unreinen (Naxxramas, 10 Spieler)","Siege über Heigan den Unreinen (Naxxramas, 10 Spieler)",,1369,533,-1,0,14823,0,10,1,30,133781,127042,0
"Siege über Loatheb (Naxxramas, 10 Spieler)","Siege über Loatheb (Naxxramas, 10 Spieler)",,1370,533,-1,0,14823,0,10,1,33,133781,128239,0
"Siege über Grobbulus (Naxxramas, 10 Spieler)","Siege über Grobbulus (Naxxramas, 10 Spieler)",,1371,533,-1,0,14823,0,10,1,29,136182,127044,0
"Siege über Gluth (Naxxramas, 10 Spieler)","Siege über Gluth (Naxxramas, 10 Spieler)",,1372,533,-1,0,14823,0,10,1,26,136182,132283,0
"Siege über Thaddius (Naxxramas, 10 Spieler)","Siege über Thaddius (Naxxramas, 10 Spieler)",,1373,533,-1,0,14823,0,10,1,37,136182,128515,0
"Siege über Instrukteur Razuvious (Naxxramas, 10 Spieler)","Siege über Instrukteur Razuvious (Naxxramas, 10 Spieler)",,1374,533,-1,0,14823,0,10,1,32,135771,129400,0
"Siege über die Vier Reiter (Naxxramas, 10 Spieler)","Siege über die Vier Reiter (Naxxramas, 10 Spieler)",,1375,533,-1,0,14823,0,10,1,31,135771,128517,0
"Siege über Saphiron (Naxxramas, 10 Spieler)","Siege über Saphiron (Naxxramas, 10 Spieler)",,1376,533,-1,0,14823,0,10,1,38,134155,129055,0
"Siege über Kel'Thuzad (Naxxramas, 10 Spieler)","Siege über Kel'Thuzad (Naxxramas, 10 Spieler)",,1377,533,-1,0,14823,0,10,1,39,135444,125094,0
"Siege über Gluth (Naxxramas, 25 Spieler)","Siege über Gluth (Naxxramas, 25 Spieler)",,1378,533,-1,0,14823,0,10,1,42,136182,125803,0
"Siege über Gothik den Ernter (Naxxramas, 25 Spieler)","Siege über Gothik den Ernter (Naxxramas, 25 Spieler)",,1379,533,-1,0,14823,0,10,1,43,135771,125805,0
"Siege über Großwitwe Faerlina (Naxxramas, 25 Spieler)","Siege über Großwitwe Faerlina (Naxxramas, 25 Spieler)",,1380,533,-1,0,14823,0,10,1,44,135442,123750,0
"Siege über Grobbulus (Naxxramas, 25 Spieler)","Siege über Grobbulus (Naxxramas, 25 Spieler)",,1381,533,-1,0,14823,0,10,1,45,136182,132780,0
